#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0400.227.01.163.00 2014,,525,LIMPIEZAS VARIAS. VIAS PUBLICAS URBANAS,,5590.2,,5558.52,31.68,5558.52,5558.52,5558.52,5558.52
1 0400.227.01.164.00 2015,,87,LIMPIEZA. GESTION RESIDUOS,2000.0,2000.0,,1452.0,548.0,1452.0,1452.0,1452.0,1452.0
1 0400.227.01.323.00 2015,,196,LIMPIEZA,560000.0,560000.0,,524601.16,35398.84,524601.16,524601.16,524601.16,524601.16
1 0400.227.01.333.20 2015,,236,LIMPIEZA,157500.0,160000.0,,158556.96,1443.04,158556.96,158556.96,158556.96,158556.96
1 0400.227.01.442.00 2015,,366,LIMPIEZA.MARQUESINAS,3700.0,3700.0,,3645.84,54.16,3645.84,3645.84,3645.84,3645.84
1 0400.227.01.920.40 2015,,445,LIMPIEZA,62500.0,62500.0,,20259.51,42240.49,20259.51,20014.82,20014.82,20014.82
1 0400.227.99.133.20 2015,,27,OTROS TRABAJOS EXTERIORES,57000.0,57000.0,,43384.65,13615.35,43384.65,43384.65,43384.65,43384.65
1 0400.227.99.311.70 2015,,187,OTR.TRAB.EXTER.DESRATIZ/ACTUAC.EXTRAORD.,18000.0,18000.0,,13279.72,4720.28,13279.72,13279.72,13279.72,13279.72
1 0400.230.01.153.40 2015,,73,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,179.15,-79.15,179.15,179.15,179.15,179.15
1 0400.230.01.164.00 2015,,88,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.230.01.165.00 2015,,99,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.230.01.171.00 2015,,109,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,211.21,-111.21,211.21,211.21,211.21,211.21
1 0400.230.01.323.00 2015,,197,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.230.01.920.40 2015,,446,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.421.01.162.10 2015,,76,MANCOMUNIDAD,210000.0,210000.0,,108959.47,101040.53,108959.47,108959.47,108959.47,108959.47
1 0400.421.01.163.00 2015,,80,MANCOMUNIDAD,1298742.64,1298742.64,,1220742.56,78000.08,1220742.56,1220742.56,1220742.56,1220742.56
1 0400.422.01.454.00 2015,,368,DEBEMEN,32542.0,32542.0,,30326.56,2215.44,30326.56,30326.56,30326.56,30326.56
1 0400.601.11.171.00 2015,,110,MEJORA FUENTES Y JARDINES,43000.0,14491.87,,7333.76,7158.11,7333.76,5963.8,5963.8,5963.8
1 0400.601.27.165.00 2014,,527,APLICACIÓN MEJORAS EN ALUMBRADO,,17857.43,,13862.46,3994.97,13862.46,13862.46,13862.46,13862.46
1 0400.601.37.454.00 2015,,369,INFRAESTRUCTURA RURAL,125000.0,125000.0,,117621.44,7378.56,117621.44,49393.11,49393.11,49393.11
1 0400.601.37.454.00 2014,,528,INFRAESTRUCTURA RURAL,,12644.5,,12644.5,,12644.5,12644.5,12644.5,12644.5
1 0400.623.01.153.40 2015,,75,MAQUINARIA,5000.0,5000.0,,4939.69,60.31,4939.69,4939.69,4939.69,4939.69
1 0400.623.01.164.00 2015,,89,MAQUINARIA. ADQUISICION DE SOPLADORAS,1500.0,1500.0,,,1500.0,,,,
1 0400.623.01.171.00 2015,,111,MAQUINARIA,9000.0,9000.0,,7953.75,1046.25,7953.75,7953.75,7953.75,7953.75
1 0400.623.02.165.00 2015,,100,NUEVAS INSTALAC.ALUMBRADO PUBLICO,30000.0,30000.0,,19116.45,10883.55,19116.45,19116.45,19116.45,19116.45
1 0400.629.01.164.00 2015,,90,OTRAS INVERSIONES. SUSTITUC.CREMULADOR,11374.0,11374.0,,11374.0,,11374.0,11374.0,11374.0,11374.0
1 0400.629.01.165.00 2015,,101,OTRAS INVERS.MEDID.AHORRO ENERG.ALUMBR.,150000.0,150000.0,,75980.52,74019.48,75980.52,75598.16,75598.16,75598.16
1 0400.629.01.920.40 2015,,447,MEDIDAS AHORRO ENERGET.EDIFIC.PUBLICOS,36120.0,36120.0,,14751.96,21368.04,14751.96,13844.46,13844.46,13844.46
1 0400.629.03.153.30 2015,,60,EQUIPAMIENTO URBANO,150000.0,293508.13,,267204.8,26303.33,134491.81,117688.06,117688.06,117688.06
1 0400.629.03.153.30 2014,,529,EQUIPAMIENTO URBANO,,5187.17,,5187.17,,5187.17,5187.17,5187.17,5187.17
1 0500.120.01.230.10 2015,,119,RETRIBUCIONES BASICAS,110291.1,110291.1,,113553.3,-3262.2,113553.3,113553.3,113553.3,113553.3
1 0500.120.01.231.50 2015,,156,RETRIBUCIONES BASICAS,17117.8,17117.8,,17117.98,-0.18,17117.98,17117.98,17117.98,17117.98
1 0500.120.01.231.70 2015,,168,RETRIBUCIONES BASICAS,8091.12,8091.12,,8325.02,-233.9,8325.02,8325.02,8325.02,8325.02
1 0500.120.01.231.80 2015,,175,RETRIBUCIONES BASICAS,14311.42,14311.42,,10770.59,3540.83,10770.59,10770.59,10770.59,10770.59
1 0500.121.05.230.10 2015,,598,OTRAS REMUMERACIONES,,4533.91,,4533.91,,4533.91,4533.91,4533.91,4533.91
1 0500.121.05.231.50 2015,,599,OTRAS REMUMERACIONES,,814.89,,814.89,,814.89,814.89,814.89,814.89
1 0500.121.05.231.70 2015,,600,OTRAS REMUMERACIONES,,447.25,,447.25,,447.25,447.25,447.25,447.25
1 0500.121.99.230.10 2015,,120,COMPLEMENTOS VARIOS,176566.14,176566.14,,182173.45,-5607.31,182173.45,182173.45,182173.45,182173.45
1 0500.121.99.231.50 2015,,157,COMPLEMENTOS VARIOS,27293.28,27293.28,,27293.28,,27293.28,27293.28,27293.28,27293.28
1 0500.121.99.231.70 2015,,169,COMPLEMENTOS VARIOS,16019.56,16019.56,,16016.81,2.75,16016.81,16016.81,16016.81,16016.81
1 0500.121.99.231.80 2015,,176,COMPLEMENTOS VARIOS,22688.88,22688.88,,17736.52,4952.36,17736.52,17736.52,17736.52,17736.52
1 0500.130.02.231.10 2015,,624,OTRAS REMUMERACIONES,,4023.45,,4023.45,,4023.45,4023.45,4023.45,4023.45
1 0500.130.03.231.10 2015,,140,REMUNERACIONES PERSONAL LABORAL FIJO,241409.06,241409.06,,245540.54,-4131.48,245540.54,245540.54,245540.54,245540.54
1 0500.131.01.230.10 2015,,121,LABORAL EVENTUAL,72116.6,72116.6,,72667.51,-550.91,72667.51,72667.51,72667.51,72667.51
1 0500.131.01.231.10 2015,,141,LABORAL EVENTUAL,12509.9,12509.9,,13090.18,-580.28,13090.18,13090.18,13090.18,13090.18
1 0500.131.02.230.10 2015,,632,OTRAS REMUMERACIONES,,1319.87,,1319.87,,1319.87,1319.87,1319.87,1319.87
1 0500.131.02.231.10 2015,,634,OTRAS REMUMERACIONES,,239.54,,239.54,,239.54,239.54,239.54,239.54
1 0500.160.01.230.10 2015,,122,SEGURIDAD SOCIAL,108651.23,108651.23,,107960.93,690.3,107960.93,107960.93,107960.93,107960.93
1 0500.160.01.231.10 2015,,142,SEGURIDAD SOCIAL,89521.7,89521.7,,80414.57,9107.13,80414.57,80414.57,80414.57,80414.57
1 0500.160.01.231.50 2015,,158,SEGURIDAD SOCIAL,13744.8,13744.8,,13901.88,-157.08,13901.88,13901.88,13901.88,13901.88
1 0500.160.01.231.70 2015,,170,SEGURIDAD SOCIAL,6872.42,6872.42,,6950.88,-78.46,6950.88,6950.88,6950.88,6950.88
1 0500.160.01.231.80 2015,,177,SEGURIDAD SOCIAL,9465.6,9465.6,,8748.29,717.31,8748.29,8748.29,8748.29,8748.29
1 0500.160.04.230.10 2015,,123,CUOTAS ELKARKIDETZA,4846.1,4846.1,,4252.7,593.4,4252.7,4252.7,4252.7,4252.7
1 0500.160.04.231.10 2015,,143,CUOTAS ELKARKIDETZA,8030.96,8030.96,,8505.7,-474.74,8505.7,8505.7,8505.7,8505.7
1 0500.160.04.231.50 2015,,159,CUOTAS ELKARKIDETZA,1384.6,1384.6,,1384.6,,1384.6,1384.6,1384.6,1384.6
1 0500.160.04.231.70 2015,,171,CUOTAS ELKARKIDETZA,692.3,692.3,,692.3,,692.3,692.3,692.3,692.3
1 0500.201.01.231.40 2015,,150,EDIFICIOS Y OTRAS CONSTRUCCIONES,15465.0,15465.0,,11778.12,3686.88,11778.12,11778.12,11778.12,11778.12
1 0500.201.01.337.10 2015,,310,EDIFICIOS Y OTRAS CONSTRUCCIONES,3800.0,3800.0,,3755.16,44.84,3755.16,3755.16,3755.16,3755.16
1 0500.211.01.231.40 2015,,151,EDIFICIOS Y OTRAS CONSTRUCCIONES,4970.0,4970.0,,2605.98,2364.02,2605.98,2605.98,2605.98,2605.98
1 0500.211.01.337.10 2015,,311,EDIFIC/OTRAS CONSTRUCC.MANTTO.HOG.JUBIL.,17577.1,17577.1,,8085.46,9491.64,8085.46,6424.74,6424.74,6424.74
1 0500.211.01.337.10 2014,,499,EDIF. Y OTR.CONST.MANTENIMIENTO,,181.5,,,181.5,,,,
1 0500.212.01.230.10 2015,,588,MANTTO.SISTEMA ANTIINCENDIOS PER.MAYORES,,3538.0,,3542.88,-4.88,3542.88,,,
1 0500.221.01.231.40 2015,,152,ENERGIA ELECTRICA,6365.4,6365.4,,7332.66,-967.26,7332.66,7332.66,7332.66,7332.66
1 0500.221.01.337.10 2015,,312,ENERGIA ELECTRICA,25029.0,25029.0,,25023.64,5.36,25023.64,25023.64,25023.64,25023.64
1 0500.221.04.231.40 2015,,153,COMBUSTIBLES Y CARBURANTES,309.0,309.0,,152.3,156.7,152.3,152.3,152.3,152.3
1 0500.221.04.337.10 2015,,313,COMBUSTIBLES Y CARBURANTES,16480.0,16480.0,,11706.09,4773.91,11706.09,11706.09,11706.09,11706.09
1 0500.221.05.231.10 2015,,144,VESTUARIO,810.0,810.0,,539.78,270.22,539.78,,,
1 0500.221.05.231.10 2014,,500,VESTUARIO,,463.19,,453.51,9.68,453.51,453.51,453.51,453.51
1 0500.221.99.231.50 2015,,160,OTROS SUMINISTROS.PISO MUJER,3030.0,3030.0,,2954.31,75.69,2954.31,2954.31,2954.31,2954.31
1 0500.226.02.230.20 2015,,135,DONATIVOS DESASTRES NATURALES,6000.0,7000.0,,7000.0,,7000.0,7000.0,7000.0,7000.0
1 0500.226.58.230.10 2015,,124,OTROS GASTOS DIVERSOS.TRANSEUNTES,2060.0,2060.0,,2474.75,-414.75,2474.75,2474.75,2474.75,2474.75
1 0500.226.64.231.60 2015,,165,INTERV.GLOB.C/COLECT.DIFICULT.INTEGRAC.,31875.0,31875.0,,26994.5,4880.5,26994.5,26994.5,26994.5,26994.5
1 0500.226.68.230.10 2015,,125,ALOJAMIENTOS DE URGENCIA,927.0,927.0,,,927.0,,,,
1 0500.226.69.230.10 2015,,126,GASTOS IMPREVISTOS,3000.0,3000.0,,,3000.0,,,,
1 0500.226.85.230.10 2015,,127,GTOS DIVERS.BANC.ALIMENT.CRUZ ROJA,8000.0,8000.0,,6774.33,1225.67,6774.33,6774.33,6774.33,6774.33
1 0500.226.96.230.10 2015,,128,DIAGNOST/PLAN INTERV.PERS.MAYORES,10000.0,10000.0,,10000.0,,10000.0,5000.0,5000.0,5000.0
1 0500.226.99.230.10 2015,,129,OTR.GTOS DIV.SIST.ANTIINC.PERS.MAYORES,60000.0,60000.0,,59860.0,140.0,59860.0,,,
1 0500.226.99.230.10 2014,,501,SISTEMA ANTIINCENDIOS PERS. MAYORES,,39999.84,,33831.6,6168.24,33831.6,33831.6,33831.6,33831.6
1 0500.226.99.231.50 2015,,161,OTROS GASTOS DIVERSOS,61100.0,61100.0,,61105.62,-5.62,61105.62,52258.81,52258.81,52258.81
1 0500.226.99.231.50 2014,,502,OTROS GASTOS DIVERSOS,,17050.0,,17050.0,,17050.0,17050.0,17050.0,17050.0
1 0500.226.99.231.70 2015,,172,OTROS GASTOS DIVERSOS,26863.43,26863.43,,13249.92,13613.51,13249.92,12767.92,12767.92,12767.92
1 0500.226.99.231.80 2015,,178,OTROS GASTOS DIVERSOS,22000.0,22000.0,,19848.97,2151.03,19848.97,19848.97,19848.97,19848.97
1 0500.227.01.231.40 2015,,154,LIMPIEZA,100.0,100.0,,,100.0,,,,
1 0500.227.04.231.60 2015,,166,CONTRATOS SOCIO-CULTURALES.MEDIO ABIERTO,76000.0,76000.0,,70947.89,5052.11,70947.89,70947.89,70947.89,70947.89
1 0500.227.07.231.50 2015,,572,ESTUD.Y TRAB.TECN. MUJER Y DEPORTE,18000.0,18000.0,,17303.0,697.0,17303.0,17303.0,17303.0,17303.0
1 0500.227.11.231.60 2015,,167,CONTR.INTERV.FAMIL.MENORES SITUAC.RIESGO,65000.0,65000.0,,57702.91,7297.09,57702.91,57702.91,57702.91,57702.91
1 0500.227.90.231.10 2015,,145,TRABAJOS EXTERNOS,365000.0,365000.0,,261157.12,103842.88,261157.12,261157.12,261157.12,261157.12
1 0500.227.99.230.10 2015,,130,OTROS TRABAJOS EXTERIORES,515.0,515.0,,,515.0,,,,
1 0500.227.99.230.20 2015,,136,OTROS TRABAJOS EXTERIORES,6000.0,6000.0,,5060.0,940.0,5060.0,4554.0,4554.0,4554.0
1 0500.227.99.230.20 2014,,493,OTR.TRAB.EXTER. ASIST.TECN.COOP.SOC.,,460.0,,460.0,,460.0,,,
1 0500.227.99.230.20 2013,,576,OTROS TRABAJOS EXTERIORES,,460.0,,460.0,,460.0,,,
1 0500.227.99.231.40 2015,,155,OTR.TRAB.EXTER.SERV.SOCIOED.PISO 3ª EDAD,3090.0,3090.0,,,3090.0,,,,
1 0500.227.99.231.50 2015,,162,OTROS TRABAJOS EXTERIORES,412.0,412.0,,,412.0,,,,
1 0500.230.01.230.10 2015,,131,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,316.56,-216.56,316.56,316.56,316.56,316.56
1 0500.230.01.231.10 2015,,146,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0500.230.01.231.50 2015,,163,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,98.62,1.38,98.62,98.62,98.62,98.62
1 0500.230.01.231.70 2015,,173,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,48.17,51.83,48.17,48.17,48.17,48.17
1 0500.230.01.231.80 2015,,179,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,55.5,44.5,55.5,55.5,55.5,55.5
1 0500.431.03.231.90 2015,,180,O.A.A. RESIDENCIA DE ANCIANOS SAN ANDRES,250264.17,285062.07,,184797.9,100264.17,184797.9,184797.9,184797.9,184797.9
1 0500.480.01.230.20 2015,,137,A FAMILIAS.ELKARTASUN BEKAK,3000.0,3000.0,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
1 0500.480.01.230.20 2014,,494,A FAMILIAS. ELKARTASUN BEKAK,,1500.0,,1500.0,,1500.0,1500.0,1500.0,1500.0
1 0500.480.02.231.20 2015,,147,A FAM.TRANSP.A CTRO DE DIA.EXCLUS.SOCIAL,2200.0,,,,,,,,
1 0500.480.02.231.60 2015,,587,A FAM. TRANSPORTE CENTR.INCLUSION SOCIAL,,2200.0,2200.0,,,,,,
1 0500.480.03.231.30 2015,,148,A FAMILIAS.A.E.S.,340000.0,465000.0,,365974.27,99025.73,365974.27,340893.96,340893.96,340893.96
1 0500.480.03.231.30 2014,,503,A FAMILIAS. A.E.S.,,24780.01,,17089.0,7691.01,17089.0,17089.0,17089.0,17089.0
1 0500.480.04.231.70 2015,,174,A FAMILIAS. DROGADICCION,3600.0,3600.0,,690.0,2910.0,690.0,690.0,690.0,690.0
1 0500.480.04.231.70 2014,,504,A FAMILIAS. DROGADICCION,,60.0,,60.0,,60.0,60.0,60.0,60.0
1 0500.480.07.230.10 2015,,132,A FAMILIAS. PROGRAMA ACOGIDA,6831.68,6831.68,,1099.92,5731.76,1099.92,1099.92,1099.92,1099.92
1 0500.480.16.231.30 2015,,149,SUBV.DESEMPL/PENSION.ESCAS.RECURSOS,45000.0,47400.0,,46650.0,750.0,46650.0,46650.0,46650.0,46650.0
1 0500.480.19.231.30 2015,,571,A FAMIL.COBR.RGI ACT.EXTRAES.HIJOS,20000.0,20000.0,,20000.0,,,,,
1 0500.481.01.230.10 2015,,133,A INSTITUCIONES SIN FINES DE LUCRO,22500.0,22500.0,,18481.95,4018.05,18481.95,13861.45,13861.45,13861.45
1 0500.481.01.231.50 2015,,164,A INSTITUCIONES SIN FINES DE LUCRO,10000.0,10000.0,,7376.4,2623.6,7376.4,7376.4,7376.4,7376.4
1 0500.481.02.230.10 2015,,134,TRANSF.A ENTID.CONV.COLAB.BIZTU,3500.0,3500.0,,3500.0,,3500.0,2800.0,2800.0,2800.0
1 0500.481.07.337.10 2015,,314,A INSTITUC.S/FINES LUCRO.HOG.JUBILADOS,40750.0,40750.0,,37573.39,3176.61,37573.39,36187.39,36187.39,36187.39
1 0500.481.07.337.10 2014,,505,A INST.S.F.LUCRO. HOGARES JUBILADOS,,414.0,,224.61,189.39,224.61,224.61,224.61,224.61
1 0500.481.08.230.20 2015,,138,TRANSF.A ENTID.COOP.INTERN.AL DESARROLLO,227249.87,227249.87,,227249.87,,227249.87,170437.4,170437.4,170437.4
1 0500.481.08.230.20 2014,,495,TRANSF.ENTID. COOP. INT.AL DESARROLLO,,60220.25,,60220.25,,60220.25,22023.75,22023.75,22023.75
1 0500.481.08.230.20 2013,,577,TRANSF.ENT.COOP.INT.AL DESARROLLO,,23419.75,,23419.75,,23419.75,13633.0,13633.0,13633.0
1 0500.481.29.230.20 2015,,139,TRANSF.A ENTID.PROG.SENSIBILIZ.,6000.0,6000.0,,6000.0,,6000.0,4800.0,4800.0,4800.0
1 0500.781.01.230.10 2015,,639,A INSTITUC.S/F.LUCRO.A.E.C.C.,,135985.57,,135985.57,,,,,
1 0600.226.99.324.10 2015,,199,OTROS GASTOS DIVERSOS,74746.0,74746.0,,59505.52,15240.48,59505.52,58210.82,58210.82,58210.82
1 0600.226.99.324.10 2014,,562,OTROS GASTOS DIVERSOS,,2609.89,,2609.88,0.01,2609.88,2609.88,2609.88,2609.88
1 0600.227.99.324.10 2015,,200,OTROS TRABAJOS EXTERIORES,212400.0,212400.0,,216625.72,-4225.72,216625.72,216625.72,216625.72,216625.72
1 0600.481.23.326.20 2015,,202,A VARIAS INSTITUC.S/FINES LUCRO,14876.0,14876.0,,14875.0,1.0,14875.0,14875.0,14875.0,14875.0
1 0700.120.01.330.00 2015,,203,RETRIBUCIONES BASICAS,40995.3,40995.3,,42756.1,-1760.8,42756.1,42756.1,42756.1,42756.1
1 0700.120.01.332.10 2015,,211,RETRIBUCIONES BASICAS,50724.07,50724.07,,50782.08,-58.01,50782.08,50782.08,50782.08,50782.08
1 0700.120.01.333.30 2015,,237,RETRIBUCIONES BASICAS,10159.02,10159.02,,10074.86,84.16,10074.86,10074.86,10074.86,10074.86
1 0700.120.01.334.30 2015,,265,RETRIBUCIONES BASICAS,2976.44,2976.44,,4997.97,-2021.53,4997.97,4997.97,4997.97,4997.97
1 0700.121.05.330.00 2015,,601,OTRAS REMUMERACIONES,,2376.77,,2376.77,,2376.77,2376.77,2376.77,2376.77
1 0700.121.05.332.10 2015,,602,OTRAS REMUMERACIONES,,3114.77,,3114.77,,3114.77,3114.77,3114.77,3114.77
1 0700.121.05.333.30 2015,,603,OTRAS REMUMERACIONES,,571.17,,571.17,,571.17,571.17,571.17,571.17
1 0700.121.05.334.30 2015,,604,OTRAS REMUMERACIONES,,173.51,,173.51,,173.51,173.51,173.51,173.51
1 0700.121.99.330.00 2015,,204,COMPLEMENTOS VARIOS,88335.08,88335.08,,91664.83,-3329.75,91664.83,91664.83,91664.83,91664.83
1 0700.121.99.332.10 2015,,212,COMPLEMENTOS VARIOS,120413.98,120413.98,,120879.53,-465.55,120879.53,120879.53,120879.53,120879.53
1 0700.121.99.333.30 2015,,238,COMPLEMENTOS VARIOS,21545.02,21545.02,,23505.28,-1960.26,23505.28,23505.28,23505.28,23505.28
1 0700.121.99.334.30 2015,,266,COMPLEMENTOS VARIOS,6469.7,6469.7,,12294.0,-5824.3,12294.0,12294.0,12294.0,12294.0
1 0700.130.02.334.30 2015,,625,OTRAS REMUMERACIONES,,336.11,,336.11,,336.11,336.11,336.11,336.11
1 0700.130.03.334.30 2015,,267,REMUNERACIONES PERSONAL LABORAL FIJO,18222.32,18222.32,,18342.51,-120.19,18342.51,18342.51,18342.51,18342.51
1 0700.131.01.332.10 2015,,213,LABORAL EVENTUAL,29779.7,29779.7,,29462.42,317.28,29462.42,29462.42,29462.42,29462.42
1 0700.131.01.334.30 2015,,268,LABORAL EVENTUAL,31696.1,31696.1,,32277.2,-581.1,32277.2,32277.2,32277.2,32277.2
1 0700.131.02.332.10 2015,,633,OTRAS REMUMERACIONES,,530.13,,530.13,,530.13,530.13,530.13,530.13
1 0700.131.02.334.30 2015,,635,OTRAS REMUMERACIONES,,584.13,,584.13,,584.13,584.13,584.13,584.13
1 0700.160.01.330.00 2015,,205,SEGURIDAD SOCIAL,37753.7,37753.7,,39943.87,-2190.17,39943.87,39943.87,39943.87,39943.87
1 0700.160.01.332.10 2015,,214,SEGURIDAD SOCIAL,57569.84,57569.84,,57778.19,-208.35,57778.19,57778.19,57778.19,57778.19
1 0700.160.01.333.30 2015,,239,SEGURIDAD SOCIAL,8268.75,8268.75,,8363.88,-95.13,8363.88,8363.88,8363.88,8363.88
1 0700.160.01.334.30 2015,,269,SEGURIDAD SOCIAL,18338.5,18338.5,,21056.9,-2718.4,21056.9,21056.9,21056.9,21056.9
1 0700.160.04.330.00 2015,,206,CUOTAS ELKARKIDETZA,3470.04,3470.04,,3470.04,,3470.04,3470.04,3470.04,3470.04
1 0700.160.04.332.10 2015,,215,CUOTAS ELKARKIDETZA,4933.88,4933.88,,5883.36,-949.48,5883.36,5883.36,5883.36,5883.36
1 0700.160.04.333.30 2015,,240,CUOTAS ELKARKIDETZA,567.98,567.98,,871.22,-303.24,871.22,871.22,871.22,871.22
1 0700.160.04.334.30 2015,,270,CUOTAS ELKARKIDETZA,2839.9,2839.9,,2163.7,676.2,2163.7,2163.7,2163.7,2163.7
1 0700.201.01.330.00 2015,,207,EDIFICIOS Y OTRAS CONSTRUCCIONES,3150.0,3150.0,,3225.0,-75.0,3225.0,3225.0,3225.0,3225.0
1 0700.201.01.337.20 2015,,315,EDIFICIOS Y OTRAS CONSTRUCCIONES,2000.0,2000.0,,2000.0,,2000.0,2000.0,2000.0,2000.0
1 0700.202.01.334.40 2015,,279,"MAQUINARIA, INSTALACIONES Y UTILLAJE",515.0,515.0,,,515.0,,,,
1 0700.212.01.332.10 2015,,216,"MAQUINARIA, INSTALACIONES Y UTILLAJE",4000.0,4000.0,,3292.44,707.56,3292.44,3292.44,3292.44,3292.44
1 0700.212.01.337.20 2015,,316,"MAQUINARIA, INSTALACIONES Y UTILLAJE",721.0,721.0,,,721.0,,,,
1 0700.215.02.333.10 2015,,227,MANTENIMIENTO DE APLICACIONES,7416.0,7416.0,,2793.4,4622.6,2793.4,2083.66,2083.66,2083.66
1 0700.215.02.333.10 2014,,531,MANTTO. APLICACIONES INFORMATICAS,,371.43,,64.61,306.82,64.61,64.61,64.61,64.61
1 0700.219.01.333.30 2015,,241,OTROS MANTENIMIENTOS,9000.0,9000.0,,11172.85,-2172.85,11172.85,3359.35,3359.35,3359.35
1 0700.219.01.333.30 2014,,532,OTROS MANTENIMIENTOS,,2657.43,,2657.43,,2657.43,2657.43,2657.43,2657.43
1 0700.220.01.333.30 2015,,242,ORDINARIO NO INVENTARIABLE,7000.0,7000.0,,6672.36,327.64,6672.36,5937.37,5937.37,5937.37
1 0700.220.01.333.30 2014,,533,ORDINARIO NO INVENTARIABLE,,317.02,,,317.02,,,,
1 0700.220.02.332.10 2015,,217,PRENSA/REVISTAS/LIBROS/OTRAS PUBLIC.,31600.0,31600.0,,31290.5,309.5,31290.5,30899.18,30899.18,30899.18
1 0700.221.09.333.10 2015,,230,PRODUCTOS DE LIMPIEZA Y ASEO,850.0,850.0,,760.34,89.66,760.34,760.34,760.34,760.34
1 0700.221.99.332.10 2015,,218,OTROS SUMINISTROS,9900.0,9900.0,,9511.28,388.72,9511.28,7287.07,7287.07,7287.07
1 0700.221.99.332.10 2014,,534,OTROS SUMINISTROS,,3364.71,,328.37,3036.34,328.37,328.37,328.37,328.37
1 0700.221.99.333.10 2015,,231,OTROS SUMINISTROS,4944.0,4944.0,,14583.33,-9639.33,14583.33,14417.01,14417.01,14417.01
1 0700.221.99.334.30 2015,,271,OTROS SUMINISTROS,6000.0,6000.0,,7942.28,-1942.28,7942.28,7435.38,7435.38,7435.38
1 0700.221.99.338.00 2015,,324,OTROS SUMINISTROS,29100.0,38800.0,,35790.19,3009.81,35790.19,35706.12,35706.12,35706.12
1 0700.224.99.334.30 2015,,272,OTROS RIESGOS.SEGURO ALUMNOS,3090.0,3090.0,,1985.82,1104.18,1985.82,1985.82,1985.82,1985.82
1 0700.226.01.334.10 2015,,249,CANONES,4447.2,4447.2,,10769.14,-6321.94,10769.14,8012.56,8012.56,8012.56
1 0700.226.01.334.10 2014,,535,CANONES,,2415.26,,2145.31,269.95,2145.31,2145.31,2145.31,2145.31
1 0700.226.01.334.21 2015,,256,CANONES,5000.0,5000.0,,3256.16,1743.84,3256.16,1868.47,1868.47,1868.47
1 0700.226.01.334.21 2014,,536,CANONES,,1500.0,,927.93,572.07,927.93,927.93,927.93,927.93
1 0700.226.01.334.22 2015,,261,CANONES,6000.0,6000.0,,4321.68,1678.32,4321.68,4321.68,4321.68,4321.68
1 0700.226.01.334.40 2015,,280,CANONES,309.0,309.0,,,309.0,,,,
1 0700.226.01.338.00 2015,,325,CANONES S.G.A.E.,9064.0,9064.0,,141.69,8922.31,141.69,141.69,141.69,141.69
1 0700.226.02.332.10 2015,,219,ATENCIONES PROTOCOL/REPRESENTATIVAS,500.0,500.0,,615.85,-115.85,615.85,615.85,615.85,615.85
1 0700.226.02.338.00 2015,,326,ATENCIONES PROTOCOL/REPRESENTATIVAS,3090.0,3090.0,,4661.4,-1571.4,4661.4,4661.4,4661.4,4661.4
1 0700.226.03.330.00 2015,,208,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",41191.37,41191.37,,36691.69,4499.68,36691.69,36691.69,36691.69,36691.69
1 0700.226.03.330.00 2014,,537,PUBLICIDAD Y PROPAGANDA,,2355.74,,,2355.74,,,,
1 0700.226.03.332.10 2015,,220,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",400.0,400.0,,,400.0,,,,
1 0700.226.03.333.30 2015,,243,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",23700.0,23700.0,,22653.01,1046.99,22653.01,7843.51,7843.51,7843.51
1 0700.226.03.333.30 2014,,538,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",,181.5,,181.5,,181.5,181.5,181.5,181.5
1 0700.226.03.334.10 2015,,250,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",515.0,515.0,,471.9,43.1,471.9,471.9,471.9,471.9
1 0700.226.03.334.21 2015,,257,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",1545.0,1545.0,,1627.28,-82.28,1627.28,1627.28,1627.28,1627.28
1 0700.226.03.334.22 2015,,262,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",8060.0,8060.0,,10835.11,-2775.11,10835.11,10835.11,10835.11,10835.11
