#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0400.210.01.153.40 2022,,2488.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,36363.71,0.0,0.0,36363.71,0.0,23990.04,23990.04,23990.04
1 0400.210.01.454.00 2023,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,73500.0,73500.0,0.0,48040.74,25459.26,48040.74,25205.07,25205.07,25205.07
1 0400.210.01.454.00 2022,,2489.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,24827.4,0.0,0.0,24827.4,0.0,13468.28,13468.28,13468.28
1 0400.211.01.231.50 2023,,2407.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0
1 0400.211.01.231.90 2023,,1776.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,60000.0,60000.0,0.0,57397.56,2602.44,57397.56,9263.76,9263.76,9263.76
1 0400.211.01.323.00 2023,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,75000.0,75000.0,0.0,77443.02,-2443.02,77443.02,45571.12,45571.12,42105.12
1 0400.211.01.323.00 2022,,2490.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,20981.78,0.0,-5463.51,26445.29,-5463.51,6515.85,6515.85,6515.85
1 0400.211.01.333.10 2023,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,50000.0,50000.0,0.0,7524.17,42475.83,7524.17,5524.17,5524.17,5524.17
1 0400.211.01.333.10 2022,,2491.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,9908.05,0.0,-1161.6,11069.65,-1161.6,7744.31,7744.31,7744.31
1 0400.211.01.333.20 2023,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,25000.0,25000.0,0.0,1662.39,23337.61,1662.39,1113.06,1113.06,1113.06
1 0400.211.01.333.20 2022,,2492.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,521.71,0.0,0.0,521.71,0.0,0.0,0.0,0.0
1 0400.211.01.334.50 2023,,1751.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,25000.0,25000.0,0.0,7364.26,17635.74,7364.26,4466.08,4466.08,4466.08
1 0400.211.01.334.50 2022,,2493.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,9071.31,0.0,-2121.38,11192.69,-2121.38,0.0,0.0,0.0
1 0400.211.01.920.40 2023,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,84000.0,84000.0,0.0,46063.79,37936.21,46063.79,32267.08,32237.08,28317.53
1 0400.211.01.920.40 2022,,2494.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,23811.33,0.0,-2630.3,26441.63,-2630.3,6907.46,6907.46,6907.46
1 0400.212.01.134.00 2023,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,445886.94,446586.94,0.0,450929.43,-4342.49,450929.43,234352.14,234352.14,234182.74
1 0400.212.01.134.00 2022,,2495.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,12347.66,0.0,0.0,12347.66,0.0,7436.55,7436.55,6423.1
1 0400.212.01.163.00 2023,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2023,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,8000.0,8000.0,0.0,5588.78,2411.22,5588.78,3071.69,3071.69,2896.73
1 0400.212.01.165.00 2023,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,65000.0,65000.0,0.0,17849.55,47150.45,17849.55,12908.69,12908.69,10917.84
1 0400.212.01.165.00 2022,,2496.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,10575.14,0.0,-47.48,10622.62,-47.48,0.0,0.0,0.0
1 0400.212.01.171.00 2023,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,8500.0,8500.0,0.0,6292.0,2208.0,6292.0,2065.87,2065.87,2065.87
1 0400.212.01.171.00 2022,,2497.0,MAQUINARIA/INSTALAC/UTILLAJE,0.0,3340.29,0.0,0.0,3340.29,0.0,877.89,877.89,877.89
1 0400.212.01.231.50 2023,,2408.0,"MAQUINARIA,INSTALACIONES Y UTILLAJE",9100.0,9100.0,0.0,12682.99,-3582.99,12682.99,475.53,475.53,475.53
1 0400.212.01.323.00 2023,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",58960.48,58960.48,0.0,31351.82,27608.66,31351.82,21704.52,21704.52,19942.73
1 0400.212.01.323.00 2022,,2498.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,1805.5,0.0,0.0,1805.5,0.0,1681.65,1681.65,1681.65
1 0400.212.01.333.10 2023,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",5030.6,5030.6,0.0,10849.56,-5818.96,10849.56,7673.76,7673.76,7280.81
1 0400.212.01.333.10 2022,,2499.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,3715.83,0.0,0.0,3715.83,0.0,3715.83,3715.83,3715.83
1 0400.212.01.333.20 2023,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",12158.4,12158.4,0.0,13849.58,-1691.18,13849.58,9923.62,9923.62,8716.15
1 0400.212.01.333.20 2022,,2500.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,355.76,0.0,0.0,355.76,0.0,178.48,178.48,178.48
1 0400.212.01.334.50 2023,,1752.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",50000.0,50000.0,0.0,48796.84,1203.16,48796.84,21896.29,21896.29,14982.49
1 0400.212.01.334.50 2022,,2501.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,2923.61,0.0,0.0,2923.61,0.0,1621.43,1621.43,1621.43
1 0400.212.01.920.40 2023,,437.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",41401.38,41401.38,0.0,49614.33,-8212.95,49614.33,27136.19,27136.19,23638.25
1 0400.212.01.920.40 2022,,2502.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,3309.26,0.0,0.0,3309.26,0.0,3186.61,3186.61,3186.61
1 0400.213.01.153.40 2023,,68.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,23000.0,23000.0,0.0,26264.72,-3264.72,26264.72,13277.48,13277.48,12770.34
1 0400.213.01.153.40 2022,,2503.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,0.0,3581.58,0.0,0.0,3581.58,0.0,1206.71,1206.71,1206.71
1 0400.215.02.920.40 2023,,2448.0,AMTENIMIENTO DE APLIACIONES INFORMATICAS,70000.0,70000.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0
1 0400.221.01.134.00 2023,,29.0,ENERGIA ELECTRICA,126802.0,126802.0,0.0,119733.72,7068.28,119733.72,69448.86,69448.86,62053.33
1 0400.221.01.165.00 2023,,97.0,ENERGIA ELECTRICA,419422.0,419422.0,0.0,421634.28,-2212.28,421634.28,239876.45,239876.45,218846.06
1 0400.221.01.165.00 2022,,2504.0,ENERGIA ELECTRICA,0.0,611.5,0.0,-611.5,1223.0,-611.5,0.0,0.0,0.0
1 0400.221.01.231.50 2023,,2409.0,ENERGIA ELECTRICA,20000.0,20000.0,0.0,11666.67,8333.33,11666.67,0.0,0.0,0.0
1 0400.221.01.323.00 2023,,193.0,ENERGIA ELECTRICA,169719.0,181719.0,0.0,182218.15,-499.15,182218.15,106260.96,106260.96,101257.94
1 0400.221.01.333.10 2023,,228.0,ENERGIA ELECTRICA,31212.0,31212.0,0.0,29788.87,1423.13,29788.87,15664.72,15664.72,14764.08
1 0400.221.01.333.20 2023,,234.0,ENERGIA ELECTRICA,47000.0,64000.0,0.0,63175.91,824.09,63175.91,52210.6,52210.6,47385.02
1 0400.221.01.334.50 2023,,1753.0,ENERGIA ELECTRICA.,45000.0,45000.0,0.0,58500.05,-13500.05,58500.05,46829.53,46829.53,41759.38
1 0400.221.01.920.40 2023,,438.0,ENERGIA ELECTRICA,130000.0,149866.87,0.0,149866.87,0.0,149866.87,99575.78,99596.61,91384.21
1 0400.221.02.920.40 2023,,439.0,AGUA,78000.0,78000.0,0.0,44405.73,33594.27,44405.73,44405.73,44405.73,44405.73
1 0400.221.04.153.40 2023,,69.0,COMBUSTIBLES Y CARBURANTES VEHICULOS,22000.0,22000.0,0.0,27475.74,-5475.74,27475.74,12843.99,12843.99,12831.89
1 0400.221.04.163.00 2023,,78.0,COMBUSTIBLES Y CARBURANTES,3000.0,3000.0,0.0,750.0,2250.0,750.0,0.0,0.0,0.0
1 0400.221.04.231.50 2023,,2410.0,COMBUSTIBLES Y CARBURANTES,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
1 0400.221.04.323.00 2023,,194.0,COMBUSTIBLES Y CARBURANTES,200000.0,200000.0,5250.0,170427.73,24322.27,170427.73,29673.77,29673.77,29350.31
1 0400.221.04.323.00 2022,,2505.0,COMBUSTIBLES Y CARBURANTES,0.0,67971.24,0.0,0.0,67971.24,0.0,3191.71,3191.71,3191.71
1 0400.221.04.333.10 2023,,229.0,COMBUSTIBLES Y CARBURANTES,27181.0,27181.0,0.0,9656.82,17524.18,9656.82,9656.82,9656.82,9596.78
1 0400.221.04.333.10 2022,,2506.0,COMBUSTIBLES Y CARBURANTES,0.0,15840.63,0.0,0.0,15840.63,0.0,2532.62,2532.62,2532.62
1 0400.221.04.333.20 2023,,235.0,COMBUSTIBLES Y CARBURANTES,22000.0,43000.0,0.0,27227.7,15772.3,27227.7,27227.7,27227.7,27078.16
1 0400.221.04.333.20 2022,,2507.0,COMBUSTIBLES Y CARBURANTES,0.0,29808.47,0.0,0.0,29808.47,0.0,8772.09,8772.09,8772.09
1 0400.221.04.334.50 2023,,1768.0,COMBUSTIBLES Y CARBURANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.920.40 2023,,440.0,COMBUSTIBLES Y CARBURANTES,32000.0,32000.0,0.0,90788.17,-58788.17,90788.17,90239.68,90239.68,90158.82
1 0400.221.04.920.40 2022,,2508.0,COMBUSTIBLES Y CARBURANTES,0.0,32313.28,0.0,0.0,32313.28,0.0,7494.26,7494.26,7494.26
1 0400.221.05.153.40 2023,,70.0,VESTUARIO,21000.0,21000.0,0.0,6928.59,14071.41,6928.59,2675.42,2675.42,2675.42
1 0400.221.05.153.40 2022,,2509.0,VESTUARIO,0.0,9244.89,0.0,0.0,9244.89,0.0,9244.88,9244.88,9244.88
1 0400.221.05.164.00 2023,,86.0,VESTUARIO,1500.0,3000.0,0.0,1815.0,1185.0,1815.0,1333.85,1333.85,974.6
1 0400.221.05.171.00 2023,,432.0,VESTUARIO,4500.0,4500.0,0.0,1573.0,2927.0,1573.0,753.83,753.83,753.83
1 0400.221.05.171.00 2022,,2510.0,VESTUARIO,0.0,1667.95,0.0,0.0,1667.95,0.0,0.0,0.0,0.0
1 0400.221.05.323.00 2023,,195.0,VESTUARIO,1500.0,1500.0,0.0,844.16,655.84,844.16,469.35,469.35,469.35
1 0400.221.05.334.50 2023,,2406.0,VESTUARO,1000.0,1000.0,0.0,820.81,179.19,820.81,265.13,265.13,265.13
1 0400.221.05.920.40 2023,,441.0,VESTUARIO,1000.0,1000.0,0.0,996.95,3.05,996.95,242.58,242.58,242.58
1 0400.221.09.337.10 2023,,2436.0,PRODUCTOS DE LIMPIEZA Y ASEO,1000.0,1000.0,0.0,1000.0,0.0,1000.0,426.16,426.16,426.16
1 0400.221.09.920.40 2023,,442.0,PRODUCTOS DE LIMPIEZA Y ASEO,8500.0,8500.0,0.0,6901.46,1598.54,6901.46,5681.62,5681.62,4717.3
1 0400.221.96.153.30 2023,,58.0,MANTENIMIENTO URBANO,160000.0,160000.0,0.0,118187.06,41812.94,118187.04,64451.25,64451.25,46901.27
1 0400.221.96.442.00 2023,,365.0,MANTENIMIENTO.MARQUESINAS,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0400.221.99.133.20 2023,,26.0,OTROS SUM.(SEMAFOROS/SEÑALES/HITOS),18000.0,28000.0,0.0,16170.66,11829.34,16170.66,14630.14,14630.14,14033.61
1 0400.221.99.133.20 2022,,2511.0,OTROS SUM.(SEMAFOROS/SEÑALES/HITOS),0.0,2969.44,0.0,0.0,2969.44,0.0,2933.42,2933.42,2933.42
1 0400.221.99.171.00 2023,,107.0,OTROS SUMINISTROS,76000.0,76000.0,0.0,75720.94,279.06,75720.94,57560.34,57560.34,53204.34
1 0400.221.99.171.00 2022,,2512.0,OTROS SUMINISTROS,0.0,13928.03,0.0,-268.62,14196.65,-268.62,604.46,604.46,604.46
1 0400.222.01.231.50 2023,,2411.0,TELEFONICAS,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0400.222.01.334.50 2023,,2435.0,TELEFONICAS,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0400.222.01.920.40 2023,,443.0,TELEFONICAS,60000.0,60000.0,0.0,40000.0,20000.0,40000.0,33214.22,33214.22,24825.6
1 0400.224.01.920.40 2023,,444.0,DE EDIFICIOS Y LOCALES.SEGUROS,75000.0,75000.0,0.0,59850.0,15150.0,59850.0,59850.0,59850.0,59850.0
1 0400.224.02.153.40 2023,,71.0,DE VEHICULOS. SEGUROS,10000.0,10000.0,0.0,10000.0,0.0,10000.0,7350.0,7350.0,7350.0
1 0400.225.02.425.00 2023,,339.0,TRIBUTOS DEL TERRITORIO HISTORICO,3000.0,3000.0,0.0,900.0,2100.0,900.0,0.0,0.0,0.0
1 0400.226.99.153.40 2023,,72.0,"ENGANCHES/CONS.FESTEJ-FERIAS,ETC.",18000.0,18000.0,0.0,12408.85,5591.15,12408.85,9952.55,9952.55,7278.45
1 0400.226.99.153.40 2022,,2513.0,"ENGANCHES/CONS.FESTEJ-FERIAS,ETC.",0.0,3335.5,0.0,0.0,3335.5,0.0,386.24,386.24,386.24
1 0400.226.99.165.00 2023,,98.0,OTROS GTOS DIV.INSPECC.ORGAN.CONTROL,10000.0,10000.0,0.0,3537.24,6462.76,3537.24,253.85,253.85,253.85
1 0400.226.99.171.00 2023,,108.0,OTR.GTOS DIV.DESBR.TALUDES/AJARDINAM.,65000.0,80744.0,0.0,72744.0,8000.0,72744.0,54428.76,54428.76,54428.76
1 0400.227.01.134.00 2023,,30.0,LIMPIEZA,183382.8,185582.8,0.0,184735.52,847.28,184735.52,120889.33,120889.33,105407.01
1 0400.227.01.134.00 2022,,2514.0,LIMPIEZA,0.0,22019.6,0.0,0.0,22019.6,0.0,16109.08,16109.08,16109.08
1 0400.227.01.153.30 2023,,59.0,LIMPIEZA,32102.88,32102.88,0.0,32102.88,0.0,32102.88,21928.04,21928.04,19333.52
1 0400.227.01.153.30 2022,,2515.0,LIMPIEZA,0.0,1297.26,0.0,0.0,1297.26,0.0,0.0,0.0,0.0
1 0400.227.01.163.00 2023,,79.0,LIMPIEZA,131130.0,131130.0,0.0,71830.05,59299.95,71830.05,63831.63,63831.63,59193.29
1 0400.227.01.163.00 2022,,2516.0,LIMPIEZA,0.0,14156.27,0.0,-9559.0,23715.27,-9559.0,3928.58,3928.58,3928.58
1 0400.227.01.164.00 2023,,87.0,LIMPIEZA. GESTION RESIDUOS,1500.0,4500.0,0.0,2904.0,1596.0,2904.0,0.0,0.0,0.0
1 0400.227.01.231.50 2023,,2412.0,LIMPIEZA,10000.0,10000.0,0.0,5416.44,4583.56,5416.44,2537.7,2537.7,2537.7
1 0400.227.01.323.00 2023,,196.0,LIMPIEZA,635522.58,635522.58,0.0,635536.88,-14.3,635536.88,394862.92,394862.92,394862.92
1 0400.227.01.323.00 2022,,2517.0,LIMPIEZA,0.0,6979.5,0.0,0.0,6979.5,0.0,0.0,0.0,0.0
1 0400.227.01.333.20 2023,,236.0,LIMPIEZA,235438.03,235438.03,0.0,233793.97,1644.06,233793.97,151468.19,151468.19,138011.32
1 0400.227.01.333.20 2022,,2518.0,LIMPIEZA,0.0,1387.63,0.0,0.0,1387.63,0.0,0.0,0.0,0.0
1 0400.227.01.333.30 2023,,2432.0,LIMPIEZA,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0
1 0400.227.01.334.50 2023,,1754.0,LIMPIEZA,28000.0,28000.0,0.0,8176.85,19823.15,8176.85,6055.26,6055.26,2872.9
1 0400.227.01.442.00 2023,,366.0,LIMPIEZA. MARQUESINAS,4151.28,4151.28,0.0,0.0,4151.28,0.0,0.0,0.0,0.0
1 0400.227.01.442.00 2022,,2519.0,LIMPIEZA. MARQUESINAS,0.0,345.92,0.0,0.0,345.92,0.0,0.0,0.0,0.0
1 0400.227.01.920.40 2023,,445.0,LIMPIEZA,91902.12,91902.12,0.0,71790.2,20111.92,71790.2,44511.97,44511.97,42484.79
1 0400.227.01.920.40 2022,,2520.0,LIMPIEZA,0.0,4430.98,0.0,0.0,4430.98,0.0,909.93,909.93,909.93
1 0400.227.07.337.20 2023,,2095.0,ESTUDIOS Y TRABAJOS TECNICOS,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0
1 0400.227.99.133.20 2023,,27.0,OTROS TRABAJOS EXTERIORES,79474.0,79474.0,15104.26,67182.18,-2812.44,67182.18,32992.45,32992.45,27387.1
1 0400.227.99.133.20 2022,,2521.0,OTROS TRABAJOS EXTERIORES,0.0,7048.63,0.0,0.0,7048.63,0.0,2346.51,2346.51,2346.51
1 0400.227.99.153.40 2023,,248.0,OTROS TRABAJOS EXTERIORES,15000.0,15000.0,0.0,8514.0,6486.0,8514.0,2557.5,2557.5,2557.5
1 0400.227.99.153.40 2022,,2522.0,OTROS TRABAJOS EXTERIORES,0.0,2890.25,0.0,0.0,2890.25,0.0,0.0,0.0,0.0
1 0400.227.99.171.00 2023,,2072.0,OTROS TRABAJOS EXTERIORES,2129.15,2129.15,0.0,0.0,2129.15,0.0,0.0,0.0,0.0
1 0400.227.99.171.00 2022,,2523.0,OTROS TRABAJOS EXTERIORES,0.0,6042.85,0.0,0.0,6042.85,0.0,0.0,0.0,0.0
1 0400.227.99.311.70 2023,,187.0,OTR.TRAB.EXTER.DESRATIZ/ACTUAC.EXTRAORD.,26410.0,27110.0,0.0,26321.22,788.78,26321.22,5390.0,5390.0,5390.0
1 0400.227.99.311.70 2022,,2524.0,OTR.TRAB.EXTER.DESRATIZ/ACTUAC.EXTRAORD.,0.0,6760.6,0.0,0.0,6760.6,0.0,6760.6,6760.6,6760.6
1 0400.230.01.153.40 2023,,73.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,406.92,-306.92,406.92,406.92,406.92,406.92
1 0400.230.01.164.00 2023,,88.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.165.00 2023,,99.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.171.00 2023,,109.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,156.6,-56.6,156.6,156.6,156.6,156.6
1 0400.230.01.323.00 2023,,197.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.920.40 2023,,446.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.421.01.163.00 2023,,80.0,MANCOMUNIDAD,1972523.68,1972523.68,0.0,1972523.68,0.0,1972523.68,1487285.71,1487285.71,1325539.72
1 0400.421.01.163.00 2022,,2525.0,MANCOMUNIDAD,0.0,17046.65,0.0,0.0,17046.65,0.0,0.0,0.0,0.0
1 0400.422.01.454.00 2023,,368.0,DEBEMEN,41752.34,41752.34,0.0,42202.45,-450.11,42202.45,42202.45,42202.45,42202.45
1 0400.601.11.171.00 2023,,110.0,MEJORA FUENTES Y JARDINES,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0400.601.11.171.00 2022,,2526.0,MEJORA FUENTES Y JARDINES,0.0,38883.11,0.0,-726.0,39609.11,-726.0,38157.11,38157.11,38157.11
1 0400.601.14.920.40 2023,,1002.0,OBRAS MENORES,30000.0,30000.0,0.0,10055.23,19944.77,10055.23,10055.23,10055.23,10055.23
1 0400.601.14.920.40 2022,,2527.0,OBRAS MENORES,0.0,25152.75,0.0,0.0,25152.75,0.0,21909.32,21909.32,21909.32
1 0400.601.33.164.00 2023,,428.0,OBRAS MEJORA CEMENTERIO,100000.0,100000.0,0.0,58556.38,41443.62,58556.38,57481.05,57481.05,57481.05
1 0400.601.33.164.00 2022,,2528.0,OBRAS MEJORA CEMENTERIO,0.0,12458.1,0.0,0.0,12458.1,0.0,12458.1,12458.1,0.0
1 0400.623.01.153.40 2023,,75.0,MAQUINARIA,5000.0,5000.0,0.0,3474.41,1525.59,3474.41,2960.16,2960.16,2960.16
1 0400.623.01.153.40 2022,,2529.0,MAQUINARIA,0.0,2625.25,0.0,0.0,2625.25,0.0,2591.98,2591.98,2591.98
1 0400.623.01.171.00 2023,,111.0,MAQUINARIA,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0400.623.01.334.50 2023,,2025.0,MAQUINARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.623.02.165.00 2023,,100.0,NUEVAS INSTALAC.ALUMBRADO PUBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.02.323.00 2023,,2309.0,MOBILIARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.02.920.40 2023,,2029.0,EQUIPOS DE OFICINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.08.323.00 2023,,2028.0,ELECTRODOMESTICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.08.334.50 2023,,2310.0,ELECTRODOMESTICOS,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0400.625.08.920.40 2023,,2314.0,ELECTRODOMESTICOS,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0400.629.01.165.00 2023,,101.0,OTRAS INVERS.MEDID.AHORRO ENERG.ALUMBR.,100000.0,100000.0,0.0,2341.59,97658.41,2341.59,2099.03,2099.03,1371.34
1 0400.629.01.920.40 2023,,1003.0,OTRAS INVERSION. MEDIDAS DE AHORRO ENERG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.629.03.153.30 2023,,60.0,EQUIPAMIENTO URBANO,150000.0,150000.0,30000.0,46688.32,73311.68,46688.32,23791.02,23791.02,23791.02
1 0400.629.03.153.30 2022,,2530.0,EQUIPAMIENTO URBANO,0.0,68355.99,0.0,0.0,68355.99,0.0,67329.67,67329.67,67329.67
1 0400.643.01.134.00 2023,,2421.0,INVESTIGACIONESM ESTUDOS Y PROYECTOS,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0400.721.01.163.00 2023,,2424.0,MANCOMUNIDAD,25980.37,25980.37,0.0,25980.37,0.0,25980.37,25980.37,25980.37,25980.37
1 0500.120.01.230.10 2023,,119.0,RETRIBUCIONES BASICAS,193829.08,193829.08,0.0,121967.66,71861.42,121967.66,121967.66,121967.66,121967.66
1 0500.120.01.231.10 2023,,1051.0,RETRIBUCIONES BASICAS,0.0,0.0,0.0,10752.25,-10752.25,10752.25,10752.25,10752.25,10752.25
1 0500.120.01.231.50 2023,,156.0,RETRIBUCIONES BASICAS,65062.5,65062.5,0.0,39432.15,25630.35,39432.15,39432.15,39432.15,39432.15
1 0500.120.01.231.70 2023,,168.0,RETRIBUCIONES BASICAS,11770.42,11770.42,0.0,7733.72,4036.7,7733.72,7733.72,7733.72,7733.72
1 0500.120.01.231.80 2023,,175.0,RETRIBUCIONES BASICAS,17770.35,17770.35,0.0,8695.32,9075.03,8695.32,8695.32,8695.32,8695.32
1 0500.121.99.230.10 2023,,120.0,COMPLEMENTOS VARIOS,262818.27,262818.27,0.0,197168.55,65649.72,197168.55,197168.55,197168.55,197168.55
1 0500.121.99.231.10 2023,,1052.0,COMPLEMENTOS VARIOS,0.0,0.0,0.0,19455.39,-19455.39,19455.39,19455.39,19455.39,19455.39
1 0500.121.99.231.50 2023,,157.0,COMPLEMENTOS VARIOS,82020.77,82020.77,0.0,55331.12,26689.65,55331.12,55331.12,55331.12,55331.12
1 0500.121.99.231.70 2023,,169.0,COMPLEMENTOS VARIOS,16443.28,16443.28,0.0,13055.63,3387.65,13055.63,13055.63,13055.63,13055.63
1 0500.121.99.231.80 2023,,176.0,COMPLEMENTOS VARIOS,24027.95,24027.95,0.0,14621.24,9406.71,14621.24,14621.24,14621.24,14621.24
1 0500.130.03.231.10 2023,,140.0,REMUNERACIONES PERSONAL LABORAL FIJO,105202.52,105202.52,0.0,74466.83,30735.69,74466.83,74466.83,74466.83,74466.83
1 0500.131.01.230.10 2023,,121.0,LABORAL EVENTUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0500.131.01.231.10 2023,,141.0,LABORAL EVENTUAL,33986.88,33986.88,0.0,9378.75,24608.13,9378.75,9378.75,9378.75,9378.75
1 0500.131.01.231.50 2023,,2428.0,LABORAL EVENTUAL,24613.11,24613.11,0.0,0.0,24613.11,0.0,0.0,0.0,0.0
1 0500.160.01.230.10 2023,,122.0,SEGURIDAD SOCIAL,119117.68,119117.68,0.0,91775.17,27342.51,91775.17,91775.17,91775.17,91775.17
1 0500.160.01.231.10 2023,,142.0,SEGURIDAD SOCIAL,28919.16,28919.16,0.0,28351.9,567.26,28351.9,28351.9,28351.9,28351.9
1 0500.160.01.231.50 2023,,158.0,SEGURIDAD SOCIAL,51340.15,51340.15,0.0,29205.16,22134.99,29205.16,29205.16,29205.16,29205.16
1 0500.160.01.231.70 2023,,170.0,SEGURIDAD SOCIAL,6420.16,6420.16,0.0,4985.27,1434.89,4985.27,4985.27,4985.27,4985.27
1 0500.160.01.231.80 2023,,177.0,SEGURIDAD SOCIAL,10742.13,10742.13,0.0,7807.53,2934.6,7807.53,7807.53,7807.53,7807.53
1 0500.160.04.230.10 2023,,123.0,CUOTAS ELKARKIDETZA,8634.93,8634.93,0.0,6103.0,2531.93,6103.0,6103.0,6103.0,6103.0
1 0500.160.04.231.10 2023,,143.0,CUOTAS ELKARKIDETZA,3681.47,3681.47,0.0,2679.71,1001.76,2679.71,2679.71,2679.71,2679.71
1 0500.160.04.231.50 2023,,159.0,CUOTAS ELKARKIDETZA,1552.32,1552.32,0.0,1098.2,454.12,1098.2,1098.2,1098.2,1098.2
1 0500.160.04.231.70 2023,,171.0,CUOTAS ELKARKIDETZA,776.16,776.16,0.0,549.1,227.06,549.1,549.1,549.1,549.1
1 0500.160.04.231.80 2023,,1246.0,CUOTAS ELKARKIDETZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0500.201.01.231.40 2023,,150.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,15000.0,15000.0,0.0,15174.0,-174.0,15174.0,11646.0,11646.0,11646.0
1 0500.201.01.337.10 2023,,310.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,3800.0,3800.0,0.0,19727.16,-15927.16,19727.16,12496.37,12496.37,12496.37
