#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0400.226.99.153.40 2016,,72,"ENGANCHES/CONS.FESTEJ-FERIAS,ETC.",20000.0,20000.0,,20228.33,-228.33,20228.33,20228.33,20228.33,20228.33
1 0400.226.99.165.00 2016,,98,OTROS GTOS DIV.INSPECC.ORGAN.CONTROL,32000.0,32000.0,,23615.15,8384.85,23615.15,23452.47,23452.47,23452.47
1 0400.226.99.165.00 2015,,697,OTROS GTOS DIV.INSPECC.ORGAN.CONTROL,,229.89,,114.95,114.94,114.95,114.95,114.95,114.95
1 0400.226.99.171.00 2016,,108,OTR.GTOS DIV.DESBR.TALUDES/AJARDINAM.,60000.0,60000.0,,59697.24,302.76,59697.24,59697.24,59697.24,59697.24
1 0400.227.01.134.00 2016,,30,LIMPIEZA,36000.0,36000.0,,35334.19,665.81,35334.19,35334.19,35334.19,35334.19
1 0400.227.01.153.30 2016,,59,LIMPIEZA,18000.0,18000.0,,16159.69,1840.31,16159.69,16159.69,16159.69,16159.69
1 0400.227.01.163.00 2016,,79,LIMPIEZA,79000.0,79000.0,,48816.47,30183.53,48816.47,43675.18,43675.18,43675.18
1 0400.227.01.164.00 2016,,87,LIMPIEZA. GESTION RESIDUOS,2000.0,2000.0,,1240.8,759.2,1240.8,1240.8,1240.8,1240.8
1 0400.227.01.323.00 2016,,196,LIMPIEZA,560000.0,560000.0,,524488.82,35511.18,524488.82,524488.82,524488.82,524488.82
1 0400.227.01.333.20 2016,,236,LIMPIEZA,160000.0,160000.0,,158556.96,1443.04,158556.96,158556.96,158556.96,158556.96
1 0400.227.01.442.00 2016,,366,LIMPIEZA.MARQUESINAS,3700.0,3700.0,,3645.84,54.16,3645.84,3645.84,3645.84,3645.84
1 0400.227.01.920.40 2016,,445,LIMPIEZA,40000.0,40000.0,,24617.12,15382.88,24617.12,24617.12,24617.12,24617.12
1 0400.227.01.920.40 2015,,698,LIMPIEZA,,244.69,,81.57,163.12,81.57,81.57,81.57,81.57
1 0400.227.99.133.20 2016,,27,OTROS TRABAJOS EXTERIORES,57000.0,57000.0,,38857.75,18142.25,38857.75,38857.75,38857.75,38857.75
1 0400.227.99.153.40 2016,,248,OTROS TRABAJOS EXTERIORES,30000.0,30000.0,,25937.45,4062.55,25937.45,25937.45,25937.45,25937.45
1 0400.227.99.311.70 2016,,187,OTR.TRAB.EXTER.DESRATIZ/ACTUAC.EXTRAORD.,20400.0,20400.0,,15167.32,5232.68,15167.32,15167.32,15167.32,15167.32
1 0400.230.01.153.40 2016,,73,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,678.63,-578.63,678.63,678.63,678.63,678.63
1 0400.230.01.164.00 2016,,88,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,101.04,-1.04,101.04,101.04,101.04,101.04
1 0400.230.01.165.00 2016,,99,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,305.89,-205.89,305.89,305.89,305.89,305.89
1 0400.230.01.171.00 2016,,109,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,103.42,-3.42,103.42,103.42,103.42,103.42
1 0400.230.01.323.00 2016,,197,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.230.01.920.40 2016,,446,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,,100.0,,,,
1 0400.421.01.162.10 2016,,76,MANCOMUNIDAD,210000.0,250000.0,,250000.0,,250000.0,227551.92,227551.92,227551.92
1 0400.421.01.163.00 2016,,80,MANCOMUNIDAD,1294957.06,1294957.06,,1294957.06,,1294957.06,1294957.06,1294957.06,1294957.06
1 0400.422.01.454.00 2016,,368,DEBEMEN,32542.0,32542.0,,31236.36,1305.64,31236.36,31236.36,31236.36,31236.36
1 0400.601.11.171.00 2016,,110,MEJORA FUENTES Y JARDINES,35000.0,35000.0,,17984.92,17015.08,17984.92,17984.92,17984.92,17984.92
1 0400.601.11.171.00 2015,,699,MEJORA FUENTES Y JARDINES,,1369.96,,1369.96,,1369.96,1369.96,1369.96,1369.96
1 0400.601.22.323.00 2016,,589,INSTALACION CALDERA EN COLEGIOS,100000.0,322113.66,,322113.66,,262275.85,242527.76,242527.76,242527.76
1 0400.601.33.164.00 2016,,428,OBRAS MEJORA CEMENTERIO,68000.0,68000.0,,60922.46,7077.54,60922.46,,,
1 0400.601.37.454.00 2015,,700,INFRAESTRUCTURA RURAL,,68228.33,,67599.26,629.07,67599.26,67599.26,67599.26,67599.26
1 0400.623.01.153.40 2016,,75,MAQUINARIA,17000.0,17000.0,,15994.76,1005.24,15994.76,15994.76,15994.76,15994.76
1 0400.623.01.171.00 2016,,111,MAQUINARIA,9000.0,9000.0,,8949.77,50.23,8949.77,8949.77,8949.77,8949.77
1 0400.623.02.165.00 2016,,100,NUEVAS INSTALAC.ALUMBRADO PUBLICO,30000.0,30000.0,,8289.35,21710.65,8289.35,,,
1 0400.629.01.165.00 2016,,101,OTRAS INVERS.MEDID.AHORRO ENERG.ALUMBR.,100000.0,100000.0,,99862.51,137.49,99862.51,99862.51,99862.51,99862.51
1 0400.629.01.165.00 2015,,701,OTRAS INVERS.MEDID.AHORRO ENERG.ALUMBR.,,382.36,,382.36,,382.36,382.36,382.36,382.36
1 0400.629.01.920.40 2015,,702,MEDIDAS AHORRO ENERGET.EDIFIC.PUBLICOS,,907.5,,907.5,,907.5,907.5,907.5,907.5
1 0400.629.03.153.30 2016,,60,EQUIPAMIENTO URBANO,188000.0,218090.86,,211928.98,6161.88,91928.98,70156.63,70156.63,70156.63
1 0400.629.03.153.30 2015,,703,EQUIPAMIENTO URBANO,,149516.74,,149008.81,507.93,149008.81,149008.81,149008.81,149008.81
1 0400.643.01.153.30 2016,,225,"INVESTIGACIONES, ESTUDIOS Y PROYECTOS",8500.0,8500.0,,7078.5,1421.5,7078.5,7078.5,7078.5,7078.5
1 0500.120.01.230.10 2016,,119,RETRIBUCIONES BASICAS,121884.23,121884.23,,116550.79,5333.44,116550.79,116550.79,116550.79,116550.79
1 0500.120.01.231.50 2016,,156,RETRIBUCIONES BASICAS,29876.64,29876.64,,30210.18,-333.54,30210.18,30210.18,30210.18,30210.18
1 0500.120.01.231.70 2016,,168,RETRIBUCIONES BASICAS,9469.93,9469.93,,8408.38,1061.55,8408.38,8408.38,8408.38,8408.38
1 0500.120.01.231.80 2016,,175,RETRIBUCIONES BASICAS,13559.98,13559.98,,13035.63,524.35,13035.63,13035.63,13035.63,13035.63
1 0500.121.05.230.10 2016,,598,OTRAS REMUMERACIONES,1.0,8691.0,,8690.0,1.0,8690.0,8690.0,8690.0,8690.0
1 0500.121.05.231.50 2016,,599,OTRAS REMUMERACIONES,1.0,1562.87,,1561.87,1.0,1561.87,1561.87,1561.87,1561.87
1 0500.121.05.231.70 2016,,600,OTRAS REMUMERACIONES,1.0,858.23,,857.23,1.0,857.23,857.23,857.23,857.23
1 0500.121.99.230.10 2016,,120,COMPLEMENTOS VARIOS,164801.48,164801.48,,194363.53,-29562.05,194363.53,194363.53,194363.53,194363.53
1 0500.121.99.231.50 2016,,157,COMPLEMENTOS VARIOS,49724.67,49724.67,,46366.61,3358.06,46366.61,46366.61,46366.61,46366.61
1 0500.121.99.231.70 2016,,169,COMPLEMENTOS VARIOS,15114.34,15114.34,,16323.42,-1209.08,16323.42,16323.42,16323.42,16323.42
1 0500.121.99.231.80 2016,,176,COMPLEMENTOS VARIOS,23948.21,23948.21,,22152.0,1796.21,22152.0,22152.0,22152.0,22152.0
1 0500.130.02.231.10 2016,,624,OTRAS REMUMERACIONES,1.0,7712.66,,7711.66,1.0,7711.66,7711.66,7711.66,7711.66
1 0500.130.03.231.10 2016,,140,REMUNERACIONES PERSONAL LABORAL FIJO,216982.26,216982.26,,232936.67,-15954.41,232936.67,232936.67,232936.67,232936.67
1 0500.131.01.230.10 2016,,121,LABORAL EVENTUAL,72547.42,72547.42,,44081.06,28466.36,44081.06,44081.06,44081.06,44081.06
1 0500.131.01.231.10 2016,,141,LABORAL EVENTUAL,13773.85,13773.85,,13536.74,237.11,13536.74,13536.74,13536.74,13536.74
1 0500.131.02.230.10 2016,,632,OTRAS REMUMERACIONES,1.0,2530.76,,2529.76,1.0,2529.76,2529.76,2529.76,2529.76
1 0500.131.02.231.10 2016,,634,OTRAS REMUMERACIONES,1.0,460.13,,459.13,1.0,459.13,459.13,459.13,459.13
1 0500.160.01.230.10 2016,,122,SEGURIDAD SOCIAL,109972.61,109972.61,,97512.51,12460.1,97512.51,97512.51,97512.51,97512.51
1 0500.160.01.231.10 2016,,142,SEGURIDAD SOCIAL,76414.57,76414.57,,76643.38,-228.81,76643.38,76643.38,76643.38,76643.38
1 0500.160.01.231.50 2016,,158,SEGURIDAD SOCIAL,26844.21,26844.21,,20309.05,6535.16,20309.05,20309.05,20309.05,20309.05
1 0500.160.01.231.70 2016,,170,SEGURIDAD SOCIAL,7063.72,7063.72,,5377.72,1686.0,5377.72,5377.72,5377.72,5377.72
1 0500.160.01.231.80 2016,,177,SEGURIDAD SOCIAL,10840.73,10840.73,,9785.0,1055.73,9785.0,9785.0,9785.0,9785.0
1 0500.160.04.230.10 2016,,123,CUOTAS ELKARKIDETZA,3461.5,3461.5,,4450.5,-989.0,4450.5,4450.5,4450.5,4450.5
1 0500.160.04.231.10 2016,,143,CUOTAS ELKARKIDETZA,7720.86,7720.86,,9810.65,-2089.79,9810.65,9810.65,9810.65,9810.65
1 0500.160.04.231.50 2016,,159,CUOTAS ELKARKIDETZA,1384.6,1384.6,,1384.6,,1384.6,1384.6,1384.6,1384.6
1 0500.160.04.231.70 2016,,171,CUOTAS ELKARKIDETZA,692.3,692.3,,692.3,,692.3,692.3,692.3,692.3
1 0500.201.01.231.40 2016,,150,EDIFICIOS Y OTRAS CONSTRUCCIONES,13465.0,13465.0,,15147.88,-1682.88,15147.88,12485.88,12485.88,12485.88
1 0500.201.01.337.10 2016,,310,EDIFICIOS Y OTRAS CONSTRUCCIONES,3800.0,3800.0,,3755.16,44.84,3755.16,3755.16,3755.16,3755.16
1 0500.211.01.231.40 2016,,151,EDIFICIOS Y OTRAS CONSTRUCCIONES,4970.0,10970.0,,8423.1,2546.9,8423.1,8423.1,8423.1,8423.1
1 0500.211.01.337.10 2016,,311,EDIFIC/OTRAS CONSTRUCC.MANTTO.HOG.JUBIL.,17577.1,17577.1,,12598.35,4978.75,12598.35,12598.35,12598.35,12598.35
1 0500.211.01.337.10 2015,,704,EDIFIC/OTRAS CONSTRUCC.MANTTO.HOG.JUBIL.,,1660.72,,825.82,834.9,825.82,825.82,825.82,825.82
1 0500.212.01.230.10 2016,,588,MANTTO.SISTEMA ANTIINCENDIOS PER.MAYORES,6000.0,6000.0,,3448.5,2551.5,3448.5,,,
1 0500.212.01.230.10 2015,,705,MANTTO.SISTEMA ANTIINCENDIOS PER.MAYORES,,3542.88,,3179.88,363.0,3179.88,3179.88,3179.88,3179.88
1 0500.221.01.231.40 2016,,152,ENERGIA ELECTRICA,6365.4,6365.4,,5306.09,1059.31,5306.09,5306.09,5306.09,5306.09
1 0500.221.01.337.10 2016,,312,ENERGIA ELECTRICA,25029.0,25029.0,,23769.91,1259.09,23769.91,23769.91,23769.91,23769.91
1 0500.221.04.231.40 2016,,153,COMBUSTIBLES Y CARBURANTES,309.0,309.0,,99.96,209.04,99.96,99.96,99.96,99.96
1 0500.221.04.337.10 2016,,313,COMBUSTIBLES Y CARBURANTES,16480.0,16480.0,,11611.48,4868.52,11611.48,11611.48,11611.48,11611.48
1 0500.221.05.231.10 2016,,144,VESTUARIO,810.0,810.0,,490.29,319.71,490.29,490.29,490.29,490.29
1 0500.221.05.231.10 2015,,781,VESTUARIO,,539.78,,539.78,,539.78,539.78,539.78,539.78
1 0500.221.99.231.50 2016,,160,OTROS SUMINISTROS.PISO MUJER,2000.0,2000.0,,,2000.0,,,,
1 0500.226.02.230.20 2016,,135,DONATIVOS DESASTRES NATURALES,10000.0,10000.0,,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
1 0500.226.04.230.10 2016,,37,JURIDICOS,3000.0,3000.0,,3000.0,,3000.0,84.7,84.7,84.7
1 0500.226.58.230.10 2016,,124,OTROS GASTOS DIVERSOS.TRANSEUNTES,5060.0,5060.0,,2100.35,2959.65,2100.35,2100.35,2100.35,2100.35
1 0500.226.64.231.60 2016,,165,INTERV.GLOB.C/COLECT.DIFICULT.INTEGRAC.,31875.0,31875.0,,38662.0,-6787.0,38662.0,36257.0,36257.0,36257.0
1 0500.226.68.230.10 2016,,125,ALOJAMIENTOS DE URGENCIA,927.0,927.0,,75.0,852.0,75.0,75.0,75.0,75.0
1 0500.226.69.230.10 2016,,126,GASTOS IMPREVISTOS,3000.0,3000.0,,145.0,2855.0,145.0,145.0,145.0,145.0
1 0500.226.85.230.10 2016,,127,GTOS DIVERS.BANC.ALIMENT.CRUZ ROJA,8000.0,15000.0,,12711.63,2288.37,12711.63,12711.63,12711.63,12711.63
1 0500.226.96.230.10 2016,,128,DIAGNOST/PLAN INTERV.PERS.MAYORES,10000.0,10000.0,,,10000.0,,,,
1 0500.226.96.230.10 2015,,706,DIAGNOST/PLAN INTERV.PERS.MAYORES,,5000.0,,5000.0,,5000.0,5000.0,5000.0,5000.0
1 0500.226.99.230.10 2016,,129,OTR.GTOS DIV.SIST.ANTIINC.PERS.MAYORES,30000.0,30000.0,,2250.0,27750.0,2250.0,2250.0,2250.0,2250.0
1 0500.226.99.230.10 2015,,707,OTR.GTOS DIV.SIST.ANTIINC.PERS.MAYORES,,59860.0,,18192.29,41667.71,18192.29,18192.29,18192.29,18192.29
1 0500.226.99.231.50 2016,,161,OTROS GASTOS DIVERSOS,64100.0,64100.0,,63928.01,171.99,63928.01,47736.26,47736.26,47736.26
1 0500.226.99.231.50 2015,,708,OTROS GASTOS DIVERSOS,,8846.81,,8615.68,231.13,8615.68,8615.68,8615.68,8615.68
1 0500.226.99.231.70 2016,,172,OTROS GASTOS DIVERSOS,35000.0,35000.0,,34063.69,936.31,19063.69,18748.69,18748.69,18748.69
1 0500.226.99.231.70 2015,,709,OTROS GASTOS DIVERSOS,,482.0,,260.0,222.0,260.0,260.0,260.0,260.0
1 0500.226.99.231.80 2016,,178,OTROS GASTOS DIVERSOS,22000.0,43560.0,,34349.6,9210.4,34349.6,22151.6,22151.6,22151.6
1 0500.227.01.231.40 2016,,154,LIMPIEZA,100.0,100.0,,,100.0,,,,
1 0500.227.04.231.60 2016,,166,CONTRATOS SOCIO-CULTURALES.MEDIO ABIERTO,87000.0,87000.0,,74150.0,12850.0,74150.0,74150.0,74150.0,74150.0
1 0500.227.07.230.10 2016,,447,ESTUDIOS Y TRABAJOS TECNICOS,30000.0,30000.0,,30000.0,,,,,
1 0500.227.07.231.40 2016,,818,ESTUDIOS Y TRABAJOS TECNICOS,,40000.0,,40000.0,,,,,
1 0500.227.07.231.50 2016,,572,ESTUD.Y TRAB.TECN. MUJER Y DEPORTE,9000.0,9000.0,,8999.98,0.02,8999.98,8999.98,8999.98,8999.98
1 0500.227.11.231.60 2016,,167,CONTR.INTERV.FAMIL.MENORES SITUAC.RIESGO,75000.0,75000.0,,58599.47,16400.53,58599.47,58599.47,58599.47,58599.47
1 0500.227.90.231.10 2016,,145,TRABAJOS EXTERNOS,365000.0,365000.0,,283278.71,81721.29,283278.71,283278.71,283278.71,283278.71
1 0500.227.99.230.10 2016,,130,OTROS TRABAJOS EXTERIORES,5515.0,5515.0,,,5515.0,,,,
1 0500.227.99.230.20 2016,,136,OTROS TRABAJOS EXTERIORES,5100.0,5100.0,,5100.0,,5100.0,4590.0,4590.0,4590.0
1 0500.227.99.230.20 2015,,712,OTROS TRABAJOS EXTERIORES,,506.0,,506.0,,506.0,,,
1 0500.227.99.230.20 2014,,711,OTR.TRAB.EXTER. ASIST.TECN.COOP.SOC.,,460.0,,460.0,,460.0,460.0,460.0,460.0
1 0500.227.99.230.20 2013,,710,OTROS TRABAJOS EXTERIORES,,460.0,,460.0,,460.0,460.0,460.0,460.0
1 0500.227.99.231.40 2016,,155,OTR.TRAB.EXTER.SERV.SOCIOED.PISO 3ª EDAD,3090.0,3090.0,,,3090.0,,,,
1 0500.227.99.231.50 2016,,162,OTROS TRABAJOS EXTERIORES,412.0,412.0,,,412.0,,,,
1 0500.230.01.230.10 2016,,131,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,334.58,-234.58,334.58,334.58,334.58,334.58
1 0500.230.01.231.10 2016,,146,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,54.9,45.1,54.9,54.9,54.9,54.9
1 0500.230.01.231.50 2016,,163,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,168.4,-68.4,168.4,168.4,168.4,168.4
1 0500.230.01.231.70 2016,,173,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,50.46,49.54,50.46,50.46,50.46,50.46
1 0500.230.01.231.80 2016,,179,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,,297.55,-197.55,297.55,297.55,297.55,297.55
1 0500.422.03.231.40 2016,,819,TRANSFER. A OTROS MUNICIPIOS,,103602.0,,103602.0,,,,,
1 0500.431.03.231.90 2016,,180,O.A.A. RESIDENCIA DE ANCIANOS SAN ANDRES,237887.2,303364.24,,165477.04,137887.2,165477.04,165477.04,165477.04,165477.04
1 0500.480.01.230.20 2016,,137,A FAMILIAS.ELKARTASUN BEKAK,3000.0,3000.0,,3000.0,,,,,
1 0500.480.02.231.60 2016,,587,A FAM. TRANSPORTE CENTR.INCLUSION SOCIAL,2200.0,2200.0,,74.0,2126.0,74.0,,,
1 0500.480.03.231.30 2016,,148,A FAMILIAS.A.E.S.,289400.0,475077.0,,425499.75,49577.25,425499.75,403246.79,403246.79,403246.79
1 0500.480.03.231.30 2015,,713,A FAMILIAS.A.E.S.,,25080.31,,11524.62,13555.69,11524.62,11524.62,11524.62,11524.62
1 0500.480.04.231.70 2016,,174,A FAMILIAS. DROGADICCION,3600.0,3600.0,,,3600.0,,,,
1 0500.480.16.231.30 2016,,149,SUBV.DESEMPL/PENSION.ESCAS.RECURSOS,70000.0,57000.0,,51150.0,5850.0,51150.0,51150.0,51150.0,51150.0
1 0500.480.19.231.30 2016,,571,A FAMIL.COBR.RGI ACT.EXTRAES.HIJOS,20000.0,20000.0,,2940.0,17060.0,2940.0,2940.0,2940.0,2940.0
1 0500.480.19.231.30 2015,,714,A FAMIL.COBR.RGI ACT.EXTRAES.HIJOS,,20000.0,,,20000.0,,,,
1 0500.481.01.230.10 2016,,133,A INSTITUCIONES SIN FINES DE LUCRO,30000.0,30000.0,,25000.0,5000.0,25000.0,18847.4,18847.4,18847.4
1 0500.481.01.230.10 2015,,715,A INSTITUCIONES SIN FINES DE LUCRO,,4620.5,,4593.44,27.06,4593.44,4593.44,4593.44,4593.44
1 0500.481.01.231.50 2016,,164,A INSTITUCIONES SIN FINES DE LUCRO,10000.0,10000.0,,6000.0,4000.0,6000.0,6000.0,6000.0,6000.0
1 0500.481.01.231.80 2016,,581,A INSTITUCIONES SIN FINES DE LUCRO,21560.0,,,,,,,,
1 0500.481.02.230.10 2016,,134,TRANSF.A ENTID.CONV.COLAB.BIZTU,3500.0,3500.0,,3500.0,,3500.0,2800.0,2800.0,2800.0
1 0500.481.02.230.10 2015,,716,TRANSF.A ENTID.CONV.COLAB.BIZTU,,700.0,,383.25,316.75,383.25,383.25,383.25,383.25
1 0500.481.07.337.10 2016,,314,A INSTITUC.S/FINES LUCRO.HOG.JUBILADOS,44750.0,44750.0,,40698.81,4051.19,40698.81,38946.81,38946.81,38946.81
1 0500.481.07.337.10 2015,,717,A INSTITUC.S/FINES LUCRO.HOG.JUBILADOS,,1386.0,,1386.0,,1386.0,1386.0,1386.0,1386.0
1 0500.481.08.230.20 2016,,138,TRANSF.A ENTID.COOP.INTERN.AL DESARROLLO,234175.27,234175.27,,234175.27,,234175.27,187340.21,187340.21,187340.21
1 0500.481.08.230.20 2015,,720,TRANSF.A ENTID.COOP.INTERN.AL DESARROLLO,,56812.47,,56812.47,,56812.47,,,
1 0500.481.08.230.20 2014,,719,TRANSF.ENTID. COOP. INT.AL DESARROLLO,,38196.5,,37994.0,202.5,37994.0,37994.0,37994.0,37994.0
1 0500.481.08.230.20 2013,,718,TRANSF.ENT.COOP.INT.AL DESARROLLO,,9786.75,,9786.75,,9786.75,9786.75,9786.75,9786.75
1 0500.481.14.231.80 2016,,816,TRANSFERENCIA A ENTIDADES,,4080.0,,4080.0,,4080.0,4080.0,4080.0,4080.0
1 0500.481.29.230.20 2016,,139,TRANSF.A ENTID.PROG.SENSIBILIZ.,12000.0,12000.0,,12000.0,,12000.0,9600.0,9600.0,9600.0
1 0500.481.29.230.20 2015,,721,TRANSF.A ENTID.PROG.SENSIBILIZ.,,1200.0,,1200.0,,1200.0,1200.0,1200.0,1200.0
1 0500.781.01.230.10 2015,,722,A INSTITUC.S/F.LUCRO.A.E.C.C.,,135985.57,,108366.48,27619.09,108366.48,108366.48,108366.48,108366.48
1 0600.226.99.324.10 2016,,199,OTROS GASTOS DIVERSOS,75093.34,87093.34,,72930.61,14162.73,71765.08,71765.08,71765.08,71765.08
1 0600.226.99.324.10 2015,,723,OTROS GASTOS DIVERSOS,,1294.7,,,1294.7,,,,
1 0600.227.99.324.10 2016,,200,OTROS TRABAJOS EXTERIORES,225100.0,225100.0,,233092.67,-7992.67,233092.67,233092.67,233092.67,233092.67
1 0600.481.23.326.20 2016,,202,A VARIAS INSTITUC.S/FINES LUCRO,14876.0,14876.0,,14875.0,1.0,14875.0,14875.0,14875.0,14875.0
1 0700.120.01.330.00 2016,,203,RETRIBUCIONES BASICAS,57112.46,57112.46,,41581.71,15530.75,41581.71,41581.71,41581.71,41581.71
1 0700.120.01.332.10 2016,,211,RETRIBUCIONES BASICAS,57196.88,57196.88,,58942.6,-1745.72,58942.6,58942.6,58942.6,58942.6
1 0700.120.01.333.30 2016,,237,RETRIBUCIONES BASICAS,14870.41,14870.41,,10176.37,4694.04,10176.37,10176.37,10176.37,10176.37
1 0700.120.01.334.30 2016,,265,RETRIBUCIONES BASICAS,2734.01,2734.01,,5836.08,-3102.07,5836.08,5836.08,5836.08,5836.08
1 0700.121.05.330.00 2016,,601,OTRAS REMUMERACIONES,1.0,4556.47,,4555.47,1.0,4555.47,4555.47,4555.47,4555.47
1 0700.121.05.332.10 2016,,602,OTRAS REMUMERACIONES,1.0,5970.99,,5969.99,1.0,5969.99,5969.99,5969.99,5969.99
1 0700.121.05.333.30 2016,,603,OTRAS REMUMERACIONES,1.0,1095.74,,1094.74,1.0,1094.74,1094.74,1094.74,1094.74
1 0700.121.05.334.30 2016,,604,OTRAS REMUMERACIONES,1.0,333.56,,332.56,1.0,332.56,332.56,332.56,332.56
1 0700.121.99.330.00 2016,,204,COMPLEMENTOS VARIOS,111996.53,111996.53,,90169.28,21827.25,90169.28,90169.28,90169.28,90169.28
1 0700.121.99.332.10 2016,,212,COMPLEMENTOS VARIOS,115859.87,115859.87,,138198.52,-22338.65,138198.52,138198.52,138198.52,138198.52
1 0700.121.99.333.30 2016,,238,COMPLEMENTOS VARIOS,29347.58,29347.58,,23941.73,5405.85,23941.73,23941.73,23941.73,23941.73
1 0700.121.99.334.30 2016,,266,COMPLEMENTOS VARIOS,6945.46,6945.46,,14297.63,-7352.17,14297.63,14297.63,14297.63,14297.63
1 0700.130.02.334.30 2016,,625,OTRAS REMUMERACIONES,1.0,645.22,,644.22,1.0,644.22,644.22,644.22,644.22
1 0700.130.03.334.30 2016,,267,REMUNERACIONES PERSONAL LABORAL FIJO,18576.2,18576.2,,18611.76,-35.56,18611.76,18611.76,18611.76,18611.76
1 0700.131.01.332.10 2016,,213,LABORAL EVENTUAL,30044.48,30044.48,,11526.78,18517.7,11526.78,11526.78,11526.78,11526.78
1 0700.131.01.333.30 2016,,803,LABORAL EVENTUAL,,,,2999.25,-2999.25,2999.25,2999.25,2999.25,2999.25
1 0700.131.01.334.30 2016,,268,LABORAL EVENTUAL,32275.67,32275.67,,32871.82,-596.15,32871.82,32871.82,32871.82,32871.82
1 0700.131.02.332.10 2016,,633,OTRAS REMUMERACIONES,1.0,1017.09,,1016.09,1.0,1016.09,1016.09,1016.09,1016.09
1 0700.131.02.334.30 2016,,635,OTRAS REMUMERACIONES,1.0,1120.58,,1119.58,1.0,1119.58,1119.58,1119.58,1119.58
1 0700.160.01.330.00 2016,,205,SEGURIDAD SOCIAL,48806.83,48806.83,,29700.16,19106.67,29700.16,29700.16,29700.16,29700.16
1 0700.160.01.332.10 2016,,214,SEGURIDAD SOCIAL,59125.9,59125.9,,55134.29,3991.61,55134.29,55134.29,55134.29,55134.29
1 0700.160.01.333.30 2016,,239,SEGURIDAD SOCIAL,11013.69,11013.69,,7083.19,3930.5,7083.19,7083.19,7083.19,7083.19
1 0700.160.01.334.30 2016,,269,SEGURIDAD SOCIAL,19271.87,19271.87,,21375.77,-2103.9,21375.77,21375.77,21375.77,21375.77
1 0700.160.04.330.00 2016,,206,CUOTAS ELKARKIDETZA,4419.52,4419.52,,5437.04,-1017.52,5437.04,5437.04,5437.04,5437.04
1 0700.160.04.332.10 2016,,215,CUOTAS ELKARKIDETZA,4933.88,4933.88,,5883.36,-949.48,5883.36,5883.36,5883.36,5883.36
1 0700.160.04.333.30 2016,,240,CUOTAS ELKARKIDETZA,1135.96,1135.96,,871.22,264.74,871.22,871.22,871.22,871.22
1 0700.160.04.334.30 2016,,270,CUOTAS ELKARKIDETZA,2271.92,2271.92,,3807.75,-1535.83,3807.75,3807.75,3807.75,3807.75
1 0700.201.01.330.00 2016,,207,EDIFICIOS Y OTRAS CONSTRUCCIONES,3150.0,3150.0,,2150.0,1000.0,2150.0,2150.0,2150.0,2150.0
1 0700.201.01.337.20 2016,,315,EDIFICIOS Y OTRAS CONSTRUCCIONES,2000.0,2000.0,,2000.0,,2000.0,2000.0,2000.0,2000.0
1 0700.202.01.334.40 2016,,279,"MAQUINARIA, INSTALACIONES Y UTILLAJE",515.0,515.0,,,515.0,,,,
1 0700.212.01.332.10 2016,,216,"MAQUINARIA, INSTALACIONES Y UTILLAJE",4550.0,3310.0,,3302.68,7.32,3302.68,3302.68,3302.68,3302.68
1 0700.212.01.337.20 2016,,316,"MAQUINARIA, INSTALACIONES Y UTILLAJE",721.0,721.0,,,721.0,,,,
1 0700.215.02.333.10 2016,,227,MANTENIMIENTO DE APLICACIONES,7416.0,7416.0,,4242.34,3173.66,4242.34,4242.34,4242.34,4242.34
1 0700.215.02.333.10 2015,,724,MANTENIMIENTO DE APLICACIONES,,709.74,,,709.74,,,,
1 0700.219.01.333.30 2016,,241,OTROS MANTENIMIENTOS,9000.0,9000.0,,10749.85,-1749.85,10749.85,10749.85,10749.85,10749.85
1 0700.219.01.333.30 2015,,725,OTROS MANTENIMIENTOS,,7813.5,,7813.5,,7813.5,7813.5,7813.5,7813.5
1 0700.220.01.333.30 2016,,242,ORDINARIO NO INVENTARIABLE,7000.0,7000.0,,4202.73,2797.27,4202.73,4202.73,4202.73,4202.73
1 0700.220.01.333.30 2015,,726,ORDINARIO NO INVENTARIABLE,,734.99,,734.99,,734.99,734.99,734.99,734.99
1 0700.220.02.332.10 2016,,217,PRENSA/REVISTAS/LIBROS/OTRAS PUBLIC.,31600.0,31600.0,,29335.46,2264.54,29335.46,28500.24,28500.24,28500.24
1 0700.220.02.332.10 2015,,727,PRENSA/REVISTAS/LIBROS/OTRAS PUBLIC.,,391.32,,112.76,278.56,112.76,112.76,112.76,112.76
