#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0600.480.01.431.10 2013,,1553,A FAMILIAS. MANTTO.ASCENSORES ZONALES,30000.0,30000.0,,12000.0,18000.0,12000.0,12000.0,12000.0,12000.0
1 0600.601.08.511.00 2012,,3180,COLONIA DE ARRATE,,5000.0,,4973.38,26.62,4973.38,4973.38,4973.38,4973.38
1 0600.601.12.511.00 2013,,2385,COBERTURA TRAZADO FERROVIARIO EN EIBAR,299891.93,299891.93,,299891.93,,299891.93,299891.93,299891.93,299891.93
1 0600.601.13.511.00 2011,,3181,MEJORAS TXONTA,,7126.9,,7126.9,,7126.9,7126.9,7126.9,7126.9
1 0600.601.14.511.00 2013,,335,OBRAS MENORES,150000.0,181000.0,,177143.78,3856.22,177143.78,160082.32,160082.32,160082.32
1 0600.601.14.511.00 2012,,3252,OBRAS MENORES,,261644.06,,109729.65,151914.41,109729.65,103701.13,103701.13,103701.13
1 0600.601.17.511.00 2013,,3260,ACCEISIBLIDAD,350000.0,350000.0,,246341.72,103658.28,246341.72,246341.72,246341.72,246341.72
1 0600.601.19.511.00 2013,,3261,URBANIZACION JAZINTO OALBE,260273.0,233273.0,,233272.02,0.98,195386.96,36860.06,36860.06,36860.06
1 0600.601.20.511.00 2013,,3274,SUPRESION PASO A NIVEL TXARAKOA,,170000.0,,166047.33,3952.67,166047.33,166047.33,166047.33,166047.33
1 0600.601.21.511.00 2013,,2535,OBRAS MENORES. ESCUELAS,260000.0,260000.0,,238262.17,21737.83,238262.17,232971.08,232971.08,232971.08
1 0600.601.21.511.00 2012,,3183,OBRAS MENORES. ESCUELAS,,148682.9,,50456.41,98226.49,50456.41,50456.41,50456.41,50456.41
1 0600.601.22.511.00 2013,,3262,"CALLE CARMEN, 4 Y 6",540000.0,436000.0,,436000.0,,379357.27,99240.75,99240.75,99240.75
1 0600.601.23.511.00 2013,,2812,ASFALTADOS,50000.0,250000.0,,233390.33,16609.67,233390.33,233390.33,233390.33,233390.33
1 0600.601.26.511.00 2011,,3185,MEJORA SALIDA Bº MIRAFLORES A Cª ARRATE,,42458.01,,42458.01,,42458.01,42458.01,42458.01,42458.01
1 0600.601.40.511.00 2012,,3187,COBERTURA TRANSPARENTE EN TXALTXA ZELAI,,330000.0,,323702.75,6297.25,295349.95,260643.45,260643.45,260643.45
1 0600.643.01.511.00 2013,,339,"INVESTIGACIONES, ESTUDIOS Y PROYECTOS",200000.0,300000.0,,238847.37,61152.63,237247.37,60374.07,60374.07,60374.07
1 0600.643.01.511.00 2012,,3189,"INVESTIGACIONES, ESTUDIOS Y PROYECTOS",,137089.27,,113358.27,23731.0,113358.27,96848.12,96848.12,96848.12
1 0600.710.01.432.10 2011,,3190,REHABILIT.INTEGRAL J.A.MOGEL,,2131950.0,,2131950.0,,397963.1,326899.0,326899.0,326899.0
1 0600.780.02.431.10 2013,,177,A FAMILIAS.REHABILIT.FACHADAS Y ASCENSOR,90000.0,90000.0,,87505.16,2494.84,87505.16,87505.16,87505.16,87505.16
1 0700.120.01.433.00 2013,,196,RETRIBUCIONES BASICAS,10852.71,10852.71,,10827.48,25.23,10827.48,10827.48,10827.48,10827.48
1 0700.120.01.449.00 2013,,250,RETRIBUCIONES BASICAS,63863.0,63863.0,,60884.42,2978.58,60884.42,60884.42,60884.42,60884.42
1 0700.121.99.433.00 2013,,197,COMPLEMENTOS VARIOS,26262.64,26262.64,,26318.48,-55.84,26318.48,26318.48,26318.48,26318.48
1 0700.121.99.449.00 2013,,251,COMPLEMENTOS VARIOS,137021.22,137021.22,,142664.79,-5643.57,142664.79,142664.79,142664.79,142664.79
1 0700.130.03.121.60 2013,,58,REMUNER.PERSONAL LABORAL FIJO,28628.89,28628.89,,11294.28,17334.61,11294.28,11294.28,11294.28,11294.28
1 0700.130.03.422.00 2013,,167,REMUNERAC.PERSONAL LABORAL FIJO,120661.7,120661.7,,120321.5,340.2,120321.5,120321.5,120321.5,120321.5
1 0700.130.03.433.00 2013,,198,REMUNERAC.PERSONAL LABORAL FIJO,73370.39,73370.39,,73068.6,301.79,73068.6,73068.6,73068.6,73068.6
1 0700.130.03.434.00 2013,,207,REMUNERAC.PERSONAL LABORAL FIJO,112396.18,112396.18,,114810.09,-2413.91,114810.09,114810.09,114810.09,114810.09
1 0700.130.03.443.00 2013,,1445,REMUNERAC.PERSONAL LABORAL FIJO,28002.52,28002.52,,28002.52,,28002.52,28002.52,28002.52,28002.52
1 0700.130.03.449.00 2013,,252,REMUNERAC.PERSONAL LABORAL FIJO,416926.63,416926.63,,408113.12,8813.51,408113.12,408113.12,408113.12,408113.12
1 0700.131.01.121.60 2013,,3087,LABORAL EVENTUAL,42168.84,42168.84,,21302.18,20866.66,21302.18,21302.18,21302.18,21302.18
1 0700.131.01.422.00 2013,,3258,LABORAL EVENTUAL,,,,1146.29,-1146.29,1146.29,1146.29,1146.29,1146.29
1 0700.131.01.434.00 2013,,208,LABORAL EVENTUAL,51534.22,51534.22,,51129.74,404.48,51129.74,51129.74,51129.74,51129.74
1 0700.131.01.443.00 2013,,3088,LABORAL EVENTUAL,47896.01,47896.01,,51076.42,-3180.41,51076.42,51076.42,51076.42,51076.42
1 0700.131.01.449.00 2013,,1990,LABORAL EVENTUAL,154643.58,154643.58,,146832.08,7811.5,146832.08,146832.08,146832.08,146832.08
1 0700.160.01.121.60 2013,,69,SEGURIDAD SOCIAL,25710.98,25710.98,,9830.56,15880.42,9830.56,9830.56,9830.56,9830.56
1 0700.160.01.422.00 2013,,169,SEGURIDAD SOCIAL,40580.59,40580.59,,39788.67,791.92,39788.67,39788.67,39788.67,39788.67
1 0700.160.01.433.00 2013,,199,SEGURIDAD SOCIAL,40716.66,40716.66,,40402.4,314.26,40402.4,40402.4,40402.4,40402.4
1 0700.160.01.434.00 2013,,209,SEGURIDAD SOCIAL,60462.97,60462.97,,59563.46,899.51,59563.46,59563.46,59563.46,59563.46
1 0700.160.01.443.00 2013,,237,SEGURIDAD SOCIAL,29820.62,29820.62,,26415.98,3404.64,26415.98,26415.98,26415.98,26415.98
1 0700.160.01.449.00 2013,,254,SEGURIDAD SOCIAL,262869.1,262869.1,,247638.46,15230.64,247638.46,247638.46,247638.46,247638.46
1 0700.160.04.121.60 2013,,20,CUOTAS ELKARKIDETZA,3778.88,3778.88,,257.64,3521.24,257.64,257.64,257.64,257.64
1 0700.160.04.422.00 2013,,170,CUOTAS ELKARKIDETZA,2834.16,2834.16,,284.76,2549.4,284.76,284.76,284.76,284.76
1 0700.160.04.433.00 2013,,200,CUOTAS ELKARKIDETZA,2834.16,2834.16,,332.22,2501.94,332.22,332.22,332.22,332.22
1 0700.160.04.434.00 2013,,210,CUOTAS ELKARKIDETZA,1889.44,1889.44,,189.84,1699.6,189.84,189.84,189.84,189.84
1 0700.160.04.443.00 2013,,238,CUOTAS ELKARKIDETZA,944.72,944.72,,94.92,849.8,94.92,94.92,94.92,94.92
1 0700.160.04.449.00 2013,,255,CUOTAS ELKARKIDETZA,17621.32,17621.32,,1675.8,15945.52,1675.8,1675.8,1675.8,1675.8
1 0700.160.06.433.00 2013,,201,S.A.S.F.A.L.,1228.8,1228.8,,1261.92,-33.12,1261.92,1261.92,1261.92,1261.92
1 0700.160.06.449.00 2013,,256,S.A.S.F.A.L.,3676.57,3676.57,,2523.84,1152.73,2523.84,2523.84,2523.84,2523.84
1 0700.200.01.442.00 2013,,2834,ALQUILER DE TERRENOS,12154.0,12154.0,,5693.29,6460.71,5693.29,5693.29,5693.29,5693.29
1 0700.200.01.533.00 2013,,345,TERRENOS Y B.NATURALES.ARRENDAMIENTO,500.0,500.0,,495.0,5.0,495.0,495.0,495.0,495.0
1 0700.201.01.622.20 2013,,2392,EDIFICIOS Y OTRAS CONSTRUCCIONES,55425.0,55425.0,,55238.7,186.3,55238.7,55238.7,55238.7,55238.7
1 0700.210.01.449.00 2013,,257,INFRAESTRUCTURA Y BIENES NATURALES,154500.0,154500.0,,115606.56,38893.44,115606.56,106729.81,106729.81,106729.81
1 0700.210.01.449.00 2012,,3192,INFRAESTRUCTURA Y BIENES NATURALES,,351.09,,351.09,,351.09,351.09,351.09,351.09
1 0700.210.01.449.00 2011,,3191,INFRAESTRUCTURA Y BIENES NATURALES,,4203.16,,,4203.16,,,,
1 0700.210.01.531.00 2013,,341,INFRAEST. Y B. NATURALES. MANTTO.,83430.0,88888.0,,57394.06,31493.94,57394.06,57394.06,57394.06,57394.06
1 0700.210.01.531.00 2012,,3193,INFRAEST. Y B. NATURALES. MANTTO.,,2541.0,,2541.0,,2541.0,2541.0,2541.0,2541.0
1 0700.211.01.121.60 2013,,62,EDIFICIOS Y OTRAS CONSTRUCC.MANTTO.,85009.0,108809.0,,89173.15,19635.85,89173.15,80323.2,80323.2,80323.2
1 0700.211.01.121.60 2012,,3194,EDIFICIOS Y OTRAS CONSTRUCC.MANTTO.,,4617.95,,2826.87,1791.08,2826.87,2826.87,2826.87,2826.87
1 0700.211.01.422.00 2013,,172,EDIFICIOS Y OTRAS CONSTRUC.MANTENIMIENTO,56650.0,66650.0,,66694.69,-44.69,66694.69,61645.97,61645.97,61645.97
1 0700.211.01.422.00 2012,,3195,EDIFICIOS Y OTRAS CONSTRUC.MANTENIMIENTO,,6592.24,,5542.23,1050.01,5542.23,5542.23,5542.23,5542.23
1 0700.211.01.622.20 2013,,2393,EDIFICIOS Y OTRAS CONSTRUCCIONES,5150.0,5150.0,,334.68,4815.32,334.68,334.68,334.68,334.68
1 0700.212.01.433.00 2013,,202,"MAQUIN.,INSTALAC.Y UTILLAJE. MANTTO.",41200.0,106200.0,,93198.9,13001.1,93198.9,45716.64,45716.64,45716.64
1 0700.212.01.434.00 2013,,212,"MAQUIN.,INSTALAC.Y UTILLAJE",3090.0,3090.0,,5176.44,-2086.44,5176.44,5176.44,5176.44,5176.44
1 0700.212.01.435.00 2013,,901,MANTENIMIENTO ESCALERAS MECANICAS,450000.0,334000.0,,263353.73,70646.27,263353.73,263353.73,263353.73,263353.73
1 0700.212.01.442.00 2013,,646,"MAQ.,INSTAL.Y UTIL.MANTTO.HIDROLIMPIAD.",6180.0,6180.0,,1270.68,4909.32,1270.68,1270.68,1270.68,1270.68
1 0700.212.01.443.00 2013,,240,"MAQUIN.,INSTAL.Y UTILLAJE. MANTENIMIENTO",15450.0,15450.0,,9529.8,5920.2,9529.8,9395.01,9395.01,9395.01
1 0700.212.02.449.00 2013,,261,"MANTTO.INST.ANTENAS, REPETID.,TELEDISTR.",1030.0,1030.0,,763.73,266.27,763.73,763.73,763.73,763.73
1 0700.213.01.121.70 2013,,70,MATERIAL DE TRANSPORTE. MANTENIMIENTO,17510.0,17510.0,,18078.12,-568.12,18078.12,18078.12,18078.12,18078.12
1 0700.221.01.121.60 2013,,63,ENERGIA ELECTRICA,179300.0,179300.0,,147935.63,31364.37,147935.63,147935.63,147935.63,147935.63
1 0700.221.01.422.00 2013,,173,ENERGIA ELECTRICA,93730.0,98730.0,,111625.28,-12895.28,111625.28,111625.28,111625.28,111625.28
1 0700.221.01.433.00 2013,,203,ENERGIA ELECTRICA,357410.0,357410.0,,355723.28,1686.72,355723.28,355723.28,355723.28,355723.28
1 0700.221.01.435.00 2013,,902,ENERGIA ELECTRICA. ESCALERAS MECANICAS,86520.0,86520.0,,76819.48,9700.52,76819.48,76819.48,76819.48,76819.48
1 0700.221.02.121.60 2013,,958,SUMINISTRO AGUA,63128.96,63128.96,,63713.34,-584.38,63713.34,63713.34,63713.34,63713.34
1 0700.221.04.121.60 2013,,382,COMBUSTIBLES Y CARBURANTES,36500.0,64500.0,,58514.95,5985.05,58514.95,49436.89,49436.89,49436.89
1 0700.221.04.121.70 2013,,71,COMBUSTIBLES Y CARBURANTES,16686.0,21686.0,,21607.78,78.22,21607.78,21607.78,21607.78,21607.78
1 0700.221.04.422.00 2013,,174,COMBUSTIBLES Y CARBURANTES,101970.0,101970.0,,79688.87,22281.13,79688.87,70640.38,70640.38,70640.38
1 0700.221.04.442.00 2013,,647,COMBUSTIB. Y CARBUR. HIDROLIMPIADORAS,4120.0,4120.0,,3457.47,662.53,3457.47,3457.47,3457.47,3457.47
1 0700.221.04.443.00 2013,,241,COMBUSTIBLES Y CARBURANTES,4120.0,4120.0,,,4120.0,,,,
1 0700.221.05.121.60 2013,,64,VESTUARIO,1030.0,1030.0,,254.57,775.43,254.57,254.57,254.57,254.57
1 0700.221.05.422.00 2013,,2292,VESTUARIO,1545.0,1545.0,,237.65,1307.35,237.65,237.65,237.65,237.65
1 0700.221.05.443.00 2013,,2295,VESTUARIO,1030.0,1030.0,,505.36,524.64,505.36,505.36,505.36,505.36
1 0700.221.05.449.00 2013,,263,VESTUARIO,12360.0,12360.0,,7789.47,4570.53,7789.47,7789.47,7789.47,7789.47
1 0700.221.09.121.60 2013,,65,PRODUCTOS DE LIMPIEZA Y ASEO,6566.0,6566.0,,2738.22,3827.78,2738.22,2738.22,2738.22,2738.22
1 0700.221.96.436.00 2013,,904,MANTENIMIENTO URBANO,51500.0,41500.0,,33488.3,8011.7,33488.3,31985.48,31985.48,31985.48
1 0700.221.96.436.00 2012,,3197,MANTENIMIENTO URBANO,,7236.66,,6477.55,759.11,6477.55,6477.55,6477.55,6477.55
1 0700.221.99.413.20 2013,,164,OTROS SUMINISTROS,15000.0,15000.0,,11101.72,3898.28,11101.72,11101.72,11101.72,11101.72
1 0700.221.99.434.00 2013,,215,OTROS SUMINISTROS,70000.0,70000.0,,45314.27,24685.73,45314.27,45314.27,45314.27,45314.27
1 0700.221.99.434.00 2012,,3198,OTROS SUMINISTROS,,1819.75,,1797.65,22.1,1797.65,1797.65,1797.65,1797.65
1 0700.221.99.449.00 2013,,264,OTROS SUMINISTROS (SEMAFOROS Y SEñALES),15450.0,34450.0,,37706.31,-3256.31,37706.31,37706.31,37706.31,37706.31
1 0700.224.01.121.60 2013,,66,DE EDIFICIOS Y LOCALES. SEGUROS,46350.0,46350.0,,45448.61,901.39,45448.61,45448.61,45448.61,45448.61
1 0700.224.02.121.70 2013,,72,DE VEHICULOS. SEGUROS,10300.0,10300.0,,9810.1,489.9,9810.1,9810.1,9810.1,9810.1
1 0700.226.99.434.00 2013,,1805,OTROS GASTOS DIV.DESBROCE DE TALUDES Y A,60000.0,40000.0,,33096.67,6903.33,33096.67,33096.67,33096.67,33096.67
1 0700.226.99.446.00 2013,,3269,OTR.GAST.ADAPT.PROG.INFORM.AUTOBUSES,,14520.0,,14520.0,,14520.0,14520.0,14520.0,14520.0
1 0700.226.99.533.00 2013,,3263,OTROS GASTOS DIVERSOS,18000.0,18000.0,,17479.05,520.95,17479.05,7145.66,7145.66,7145.66
1 0700.227.01.121.60 2013,,67,LIMPIEZA,259560.0,292560.0,,291786.01,773.99,291786.01,291786.01,291786.01,291786.01
1 0700.227.01.422.00 2013,,176,LIMPIEZA,640105.86,640105.86,,619880.84,20225.02,619880.84,619880.84,619880.84,619880.84
1 0700.227.01.435.00 2013,,903,LIMPIEZA,21630.0,21630.0,,22390.71,-760.71,22390.71,22390.71,22390.71,22390.71
1 0700.227.01.442.00 2013,,232,LIMPIEZAS VARIAS. VIAS PUBLICAS URBANAS,92700.0,92700.0,,76784.47,15915.53,76784.47,72369.08,72369.08,72369.08
1 0700.227.08.446.00 2013,,247,CONTRATOS TRANSPORTES,189221.3,189221.3,,188679.2,542.1,188679.2,188679.2,188679.2,188679.2
1 0700.227.99.449.00 2013,,2380,OTR.TRAB.EXT.CONTRATO MANTTO.SEMAFOROS,28840.0,28840.0,,23186.0,5654.0,23186.0,23186.0,23186.0,23186.0
1 0700.421.01.442.00 2013,,233,MANCOMUNIDADES Y CONSORCIOS,3779478.63,3779478.63,,3779478.48,0.15,3779478.48,3779478.48,3779478.48,3779478.48
1 0700.421.03.446.00 2013,,3270,CONS.AUTORID.TERRIT.TRANSPORT.GIPUZKOA,,6000.0,,4633.0,1367.0,4633.0,4633.0,4633.0,4633.0
1 0700.422.01.531.00 2013,,342,OTRAS ENTID.MPALES. DEBEMEN,38000.0,32542.0,,30326.56,2215.44,30326.56,30326.56,30326.56,30326.56
1 0700.480.01.622.20 2013,,2394,A FAMILIAS. RECUPERACION DE PUESTOS,27037.36,27037.36,,21741.36,5296.0,21741.36,21741.36,21741.36,21741.36
1 0700.481.02.533.00 2013,,956,IHOBE CUOTA ANUAL UDALSAREA,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0
1 0700.481.23.422.00 2013,,2878,A INSTITUCIONES SIN FINES LUCRO POR ACTI,14876.0,14876.0,,14876.0,,14876.0,14876.0,14876.0,14876.0
1 0700.601.03.433.00 2013,,3273,ALUMBRADO VARIANTE,,70000.0,,65197.61,4802.39,65197.61,65197.61,65197.61,65197.61
1 0700.601.33.443.00 2013,,2879,PROYECTO DE REFORMA CEMENTERIO,28000.0,28000.0,,28000.0,,27981.82,,,
1 0700.601.37.531.00 2013,,344,INFRAESTRUCTURA RURAL,125000.0,125000.0,,118817.29,6182.71,115183.04,91896.92,91896.92,91896.92
1 0700.623.01.449.00 2013,,1807,MAQUINARIA,3000.0,3000.0,,2171.72,828.28,2171.72,2171.72,2171.72,2171.72
1 0700.629.03.436.00 2013,,1556,EQUIPAMIENTO URBANO,20000.0,32000.0,,30855.0,1145.0,30855.0,30855.0,30855.0,30855.0
1 0900.120.01.451.10 2013,,267,RETRIBUCIONES BASICAS,40964.24,40964.24,,40088.99,875.25,40088.99,40088.99,40088.99,40088.99
1 0900.120.01.451.30 2013,,283,RETRIBUCIONES BASICAS,50465.36,50465.36,,49873.07,592.29,49873.07,49873.07,49873.07,49873.07
1 0900.120.01.451.60 2013,,2829,RETRIBUCIONES BASICAS,3240.3,3240.3,,2989.54,250.76,2989.54,2989.54,2989.54,2989.54
1 0900.120.01.451.80 2013,,2007,RETRIBUCIONES BASICAS,9275.42,9275.42,,9840.92,-565.5,9840.92,9840.92,9840.92,9840.92
1 0900.120.01.455.10 2013,,1544,RETRIBUCIONES BASICAS,18189.21,18189.21,,17481.61,707.6,17481.61,17481.61,17481.61,17481.61
1 0900.120.01.455.20 2013,,3139,RETRIBUCIONES BASICAS,169026.44,169026.44,,182738.87,-13712.43,182738.87,182738.87,182738.87,182738.87
1 0900.121.99.451.10 2013,,268,COMPLEMENTOS VARIOS,86762.92,86762.92,,88932.76,-2169.84,88932.76,88932.76,88932.76,88932.76
1 0900.121.99.451.30 2013,,284,COMPLEMENTOS VARIOS,120573.65,120573.65,,120172.56,401.09,120172.56,120172.56,120172.56,120172.56
1 0900.121.99.451.60 2013,,2830,COMPLEMENTOS VARIOS,7757.68,7757.68,,6458.79,1298.89,6458.79,6458.79,6458.79,6458.79
1 0900.121.99.451.80 2013,,2008,COMPLEMENTOS VARIOS,19179.58,19179.58,,21261.54,-2081.96,21261.54,21261.54,21261.54,21261.54
1 0900.121.99.455.10 2013,,1625,COMPLEMENTOS VARIOS,26755.51,26755.51,,27571.05,-815.54,27571.05,27571.05,27571.05,27571.05
1 0900.121.99.455.20 2013,,3140,COMPLEMENTOS VARIOS,248719.88,248719.88,,239058.96,9660.92,239058.96,239058.96,239058.96,239058.96
1 0900.130.03.451.60 2013,,656,REMUNERACIONES PERS.LABORAL FIJO,18038.16,18038.16,,18087.03,-48.87,18087.03,18087.03,18087.03,18087.03
1 0900.130.03.455.20 2013,,3141,REMUNERACIONES PERSONAL LABORAL FIJO,20585.63,20585.63,,20616.66,-31.03,20616.66,20616.66,20616.66,20616.66
1 0900.131.01.451.30 2013,,3086,LABORAL EVENTUAL,30278.82,30278.82,,31486.88,-1208.06,31486.88,31486.88,31486.88,31486.88
1 0900.131.01.451.60 2013,,1624,LABORAL EVENTUAL,31348.1,31348.1,,31357.7,-9.6,31357.7,31357.7,31357.7,31357.7
1 0900.160.01.451.10 2013,,270,SEGURIDAD SOCIAL,34662.56,34662.56,,35458.63,-796.07,35458.63,35458.63,35458.63,35458.63
1 0900.160.01.451.30 2013,,286,SEGURIDAD SOCIAL,76287.97,76287.97,,55975.2,20312.77,55975.2,55975.2,55975.2,55975.2
1 0900.160.01.451.60 2013,,657,SEGURIDAD SOCIAL,18238.03,18238.03,,17651.8,586.23,17651.8,17651.8,17651.8,17651.8
1 0900.160.01.451.80 2013,,1542,SEGURIDAD SOCIAL,7075.15,7075.15,,7836.0,-760.85,7836.0,7836.0,7836.0,7836.0
1 0900.160.01.455.10 2013,,1545,SEGURIDAD SOCIAL,10031.19,10031.19,,10359.36,-328.17,10359.36,10359.36,10359.36,10359.36
1 0900.160.01.455.20 2013,,3142,SEGURIDAD SOCIAL,110963.5,110963.5,,108620.34,2343.16,108620.34,108620.34,108620.34,108620.34
1 0900.160.04.451.10 2013,,271,CUOTAS ELKARKIDETZA,3452.68,3452.68,,346.92,3105.76,346.92,346.92,346.92,346.92
1 0900.160.04.451.30 2013,,287,CUOTAS ELKARKIDETZA,4909.1,4909.1,,493.22,4415.88,493.22,493.22,493.22,493.22
1 0900.160.04.451.60 2013,,2807,CUOTAS ELKARKIDETZA,1889.44,1889.44,,216.3,1673.14,216.3,216.3,216.3,216.3
1 0900.160.04.451.80 2013,,3100,CUOTAS ELKARKIDETZA,,,,87.08,-87.08,87.08,87.08,87.08,87.08
1 0900.160.04.455.10 2013,,1546,CUOTAS ELKARKIDETZA,1377.74,1377.74,,138.46,1239.28,138.46,138.46,138.46,138.46
1 0900.160.04.455.20 2013,,3143,CUOTAS ELKARKIDETZA,14474.6,14474.6,,1454.6,13020.0,1454.6,1454.6,1454.6,1454.6
1 0900.160.06.451.10 2013,,272,S.A.S.F.A.L.,3686.4,3686.4,,3785.76,-99.36,3785.76,3785.76,3785.76,3785.76
1 0900.160.06.451.30 2013,,288,S.A.S.F.A.L.,1228.8,1228.8,,1261.92,-33.12,1261.92,1261.92,1261.92,1261.92
1 0900.202.01.451.90 2013,,2808,"MAQUINARIA,INSTALACIONES Y UTILLAJE",515.0,515.0,,,515.0,,,,
1 0900.211.01.451.50 2013,,3148,EDIFIC. Y OTRAS CONSTRUCCIONES. COLISEO,8000.0,8000.0,,4386.29,3613.71,4386.29,2846.29,2846.29,2846.29
1 0900.212.01.451.30 2013,,3257,MANTENIMIENTO DE EQUIPOS,3145.0,3145.0,,3268.83,-123.83,3268.83,3268.83,3268.83,3268.83
1 0900.212.01.456.10 2013,,1600,"MAQUINARIA, INSTALACIONES Y UTILLAJE",721.0,721.0,,,721.0,,,,
1 0900.215.01.455.10 2013,,1593,EQUIPOS PARA PROCESOS DE INFORMACION,824.0,824.0,,646.14,177.86,646.14,646.14,646.14,646.14
1 0900.215.02.451.50 2013,,1811,MANTENIMIENTO DE APLICACIONES,7416.0,7416.0,,1466.09,5949.91,1466.09,1466.09,1466.09,1466.09
1 0900.219.01.451.80 2013,,1814,OTROS MANTENIMIENTOS,13100.0,13100.0,,10144.36,2955.64,10144.36,8094.7,8094.7,8094.7
1 0900.220.01.451.80 2013,,1815,ORDINARIO NO INVENTARIABLE,12450.0,12450.0,,11580.87,869.13,11580.87,9765.87,9765.87,9765.87
1 0900.220.02.451.30 2013,,289,"PRENSA, REVISTA, LIBROS Y OTRAS PUBLIC.",9200.0,9200.0,,9580.06,-380.06,9580.06,9580.06,9580.06,9580.06
1 0900.221.01.451.50 2013,,3149,ENERGIA ELECTRICA,16400.0,16400.0,,14209.28,2190.72,14209.28,14209.28,14209.28,14209.28
1 0900.221.04.451.50 2013,,3150,COMBUSTIBLES Y CARBURANTES,15000.0,15000.0,,19676.57,-4676.57,19676.57,12102.7,12102.7,12102.7
1 0900.221.09.451.50 2013,,3151,PRODUCTOS DE LIMPIEZA Y ASEO,850.0,850.0,,244.1,605.9,244.1,244.1,244.1,244.1
1 0900.221.99.451.30 2013,,290,OTROS SUMINISTROS,9884.0,9884.0,,7534.87,2349.13,7534.87,5115.32,5115.32,5115.32
1 0900.221.99.451.30 2012,,3206,OTROS SUMINISTROS,,750.39,,573.51,176.88,573.51,573.51,573.51,573.51
1 0900.221.99.451.50 2013,,1812,OTROS SUMINISTROS. COLISEO,4944.0,4944.0,,4826.56,117.44,4826.56,4039.34,4039.34,4039.34
1 0900.221.99.451.60 2013,,659,OTROS SUMINISTROS,5963.7,5963.7,,7907.75,-1944.05,7907.75,7783.95,7783.95,7783.95
1 0900.221.99.454.00 2013,,304,"OTROS SUMINISTROS.ENGANCHES FIESTAS,ETC",30900.0,30900.0,,47015.24,-16115.24,47015.24,45801.24,45801.24,45801.24
1 0900.221.99.455.20 2013,,3144,OTROS SUMINISTROS,1339.0,1339.0,,1334.13,4.87,1334.13,1120.41,1120.41,1120.41
1 0900.224.99.451.60 2013,,913,OTROS RIESGOS. SEGURO ALUMNOS,3090.0,3090.0,,2116.5,973.5,2116.5,2116.5,2116.5,2116.5
1 0900.224.99.455.20 2013,,3251,OTROS RIESGOS. SEGURO DE ALUMNOS,900.0,900.0,,230.12,669.88,230.12,230.12,230.12,230.12
1 0900.226.01.451.40 2013,,1566,CANONES,3045.92,3045.92,,5106.83,-2060.91,5106.83,3750.36,3750.36,3750.36
1 0900.226.01.451.50 2013,,1571,CANONES,3347.5,3347.5,,4238.45,-890.95,4238.45,3662.6,3662.6,3662.6
1 0900.226.01.451.50 2012,,3207,CANONES,,1524.48,,1493.06,31.42,1493.06,1493.06,1493.06,1493.06
1 0900.226.01.451.51 2013,,3253,CANONES,6000.0,6000.0,,3934.64,2065.36,3934.64,3934.64,3934.64,3934.64
1 0900.226.01.451.90 2013,,1583,CANONES,309.0,309.0,,,309.0,,,,
1 0900.226.01.454.00 2013,,1818,CANONES. S.G.A.E.,9064.0,9064.0,,873.6,8190.4,873.6,873.6,873.6,873.6
1 0900.226.01.454.00 2012,,3208,CANONES. S.G.A.E.,,300.0,,50.82,249.18,50.82,50.82,50.82,50.82
1 0900.226.02.454.00 2013,,1592,ATENCIONES PROTOCOLARIAS Y REPRESENTATIV,3090.0,3090.0,,2634.17,455.83,2634.17,2634.17,2634.17,2634.17
1 0900.226.03.451.10 2013,,273,PUBLICIDAD Y PROPAGANDA,28454.78,28454.78,,24068.49,4386.29,24068.49,24068.49,24068.49,24068.49
1 0900.226.03.451.10 2012,,3209,PUBLICIDAD Y PROPAGANDA,,1110.0,,1110.0,,1110.0,1110.0,1110.0,1110.0
1 0900.226.03.451.30 2013,,1561,"PUBLICACIONES,PUBLICIDAD Y PROPAGANDA",900.0,900.0,,254.1,645.9,254.1,254.1,254.1,254.1
1 0900.226.03.451.40 2013,,1567,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",515.0,515.0,,343.09,171.91,343.09,343.09,343.09,343.09
1 0900.226.03.451.50 2013,,1572,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",1545.0,1545.0,,1251.06,293.94,1251.06,1251.06,1251.06,1251.06
1 0900.226.03.451.51 2013,,3254,PUBLICACIONES. PUBLICIDAD Y PROPAGANDA,8060.0,8060.0,,7972.96,87.04,7972.96,7972.96,7972.96,7972.96
1 0900.226.03.451.60 2013,,1576,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",2781.0,2781.0,,7455.59,-4674.59,7455.59,653.99,653.99,653.99
1 0900.226.03.451.80 2013,,1581,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",5060.0,5060.0,,4228.95,831.05,4228.95,4228.95,4228.95,4228.95
1 0900.226.03.451.90 2013,,1584,"PUBLICACIONES, PUBLICIDAD Y PROPAGANDA",3270.0,3270.0,,2313.27,956.73,2313.27,2313.27,2313.27,2313.27
1 0900.226.03.454.00 2013,,305,PUBLICACION CARTELES Y PROGRAMAS,4073.65,4073.65,,4749.36,-675.71,4749.36,4749.36,4749.36,4749.36
